episode,global_step,ep_return,success,guided_pct,queries_per_ep,agreement_rate,oracle_correct_rate,oracle_cost,cum_queries,first_unguided_success
1,384,-0.5,0.0,16.67,1,0.0,0.0,0.1,45,
2,640,-1.9,0.0,10.0,1,0.0,0.0,0.1,68,
3,768,-2.2,0.0,16.67,2,0.0,0.5,0.1,78,
4,896,-2.3,0.0,7.14,1,0.0,0.0,0.1,93,
5,960,-2.4,0.0,6.67,1,0.0,0.0,0.1,99,
6,960,-2.7,0.0,26.67,4,0.0,0.25,0.1,99,
7,1024,10.3,1.0,6.25,1,0.0,0.0,0.1,107,
8,1088,-2.7,0.0,11.76,2,0.5,0.0,0.1,116,
9,1152,-2.7,0.0,5.56,1,0.0,0.0,0.1,124,
10,1152,-2.8,0.0,11.11,2,0.0,0.5,0.1,124,
11,1280,-2.3,0.0,25.0,5,0.0,0.2,0.1,134,
12,1344,-3.1,0.0,9.52,2,0.0,0.0,0.1,139,
13,1408,-3.3,0.0,13.64,3,0.3333,0.0,0.1,146,
14,1408,-3.2,0.0,9.09,2,0.5,0.0,0.1,146,
15,1536,-3.3,0.0,4.17,1,0.0,0.0,0.1,160,
16,1728,-3.7,0.0,7.41,2,0.0,0.0,0.1,176,
17,1728,-2.7,0.0,7.41,2,0.0,0.0,0.1,176,
18,1792,-4.0,0.0,14.29,4,0.0,0.25,0.1,182,
19,1792,-2.8,0.0,7.14,2,0.5,0.0,0.1,182,
20,1856,-4.1,0.0,13.79,4,0.0,0.0,0.1,192,
21,2112,8.5,1.0,6.06,2,0.5,0.0,0.1,213,
22,2176,-1.9,0.0,20.0,2,0.0,0.0,0.1,221,
23,2240,-4.7,0.0,11.43,4,0.0,0.25,0.1,228,
24,2240,-4.8,0.0,14.29,5,0.0,0.2,0.1,228,
25,2304,7.9,1.0,13.89,5,0.0,0.2,0.1,233,
26,2304,-4.0,0.0,16.67,6,0.1667,0.3333,0.1,233,
27,2432,-3.8,0.0,5.26,2,0.0,0.0,0.1,246,
28,2432,-5.1,0.0,13.16,5,0.0,0.2,0.1,246,
29,2496,-1.3,0.0,20.0,1,0.0,0.0,0.1,253,
30,2496,-5.2,0.0,12.82,5,0.0,0.2,0.1,253,
31,2560,-4.0,0.0,5.0,2,0.0,0.0,0.1,261,
32,2752,-5.4,0.0,6.98,3,0.3333,0.0,0.1,284,
33,2880,-2.9,0.0,14.29,4,0.25,0.0,0.1,297,
34,2944,-4.8,0.0,8.7,4,0.0,0.25,0.1,301,
35,3008,-4.8,0.0,6.38,3,0.0,0.0,0.1,305,
36,3072,6.9,1.0,6.25,3,0.0,0.3333,0.1,312,
37,3072,-2.6,0.0,26.67,4,0.25,0.25,0.1,312,
38,3136,-4.8,0.0,10.81,4,0.0,0.5,0.1,320,
39,3136,-6.2,0.0,10.2,5,0.0,0.2,0.1,320,
40,3200,-5.3,0.0,6.0,3,0.6667,0.6667,0.1,330,
41,3200,-5.6,0.0,12.0,6,0.1667,0.0,0.1,330,
42,3200,-5.3,0.0,6.0,3,0.0,0.0,0.1,330,
43,3200,-5.5,0.0,10.0,5,0.2,0.6,0.1,330,
44,3200,-5.5,0.0,10.0,5,0.0,0.2,0.1,330,
45,3200,-5.3,0.0,6.0,3,0.3333,0.3333,0.1,330,
46,3200,-4.6,0.0,12.0,6,0.0,0.0,0.1,330,
47,3200,-5.6,0.0,12.0,6,0.0,0.6667,0.1,330,
48,3200,-5.2,0.0,4.0,2,0.0,0.5,0.1,330,
49,3200,-5.3,0.0,6.0,3,0.0,0.3333,0.1,330,
50,3200,-5.4,0.0,8.0,4,0.0,0.25,0.1,330,
51,3200,-4.5,0.0,10.0,5,0.0,0.2,0.1,330,
52,3200,-5.5,0.0,10.0,5,0.0,0.0,0.1,330,
53,3200,-4.9,0.0,18.0,9,0.1111,0.1111,0.1,330,
54,3200,-5.7,0.0,14.0,7,0.1429,0.2857,0.1,330,
55,3200,-4.9,0.0,18.0,9,0.4444,0.4444,0.1,330,
56,3200,-5.3,0.0,6.0,3,0.0,0.3333,0.1,330,
57,3200,-5.3,0.0,6.0,3,0.6667,0.3333,0.1,330,
58,3200,-4.5,0.0,10.0,5,0.2,0.2,0.1,330,
59,3200,-5.5,0.0,10.0,5,0.2,0.4,0.1,330,
60,3200,-5.5,0.0,10.0,5,0.2,0.0,0.1,330,
61,3200,-5.9,0.0,18.0,9,0.1111,0.1111,0.1,330,
62,3200,-4.6,0.0,12.0,6,0.3333,0.3333,0.1,330,
63,3200,-6.1,0.0,6.0,3,0.0,0.0,0.1,330,
64,3200,-5.8,0.0,16.0,8,0.0,0.375,0.1,330,
65,3200,-5.4,0.0,8.0,4,0.0,0.5,0.1,330,
66,3200,-4.5,0.0,10.0,5,0.0,0.2,0.1,330,
