episode,global_step,ep_return,success,guided_pct,queries_per_ep,agreement_rate,cum_queries,first_unguided_success
97,4984,-4.0,0.0,0.0,0,,0,
98,5296,-5.0,0.0,0.0,0,,0,
99,5296,-5.0,0.0,0.0,0,,0,
100,5296,-4.0,0.0,0.0,0,,0,
101,5296,-4.0,0.0,0.0,0,,0,
102,5296,-5.0,0.0,0.0,0,,0,
103,5296,-5.0,0.0,0.0,0,,0,
104,5296,-5.0,0.0,0.0,0,,0,
105,5392,-5.0,0.0,0.0,0,,0,
106,5672,7.4,1.0,0.0,0,,0,
107,5704,-5.0,0.0,0.0,0,,0,
108,5704,-5.0,0.0,0.0,0,,0,
109,5704,-5.0,0.0,0.0,0,,0,
110,5704,-5.0,0.0,0.0,0,,0,
111,5704,-4.0,0.0,0.0,0,,0,
112,5704,-5.0,0.0,0.0,0,,0,
113,5800,-5.0,0.0,0.0,0,,0,
114,6080,-4.0,0.0,0.0,0,,0,
115,6112,-4.0,0.0,0.0,0,,0,
116,6112,-5.0,0.0,0.0,0,,0,
117,6112,-5.0,0.0,0.0,0,,0,
118,6112,-5.0,0.0,0.0,0,,0,
119,6112,-5.0,0.0,0.0,0,,0,
120,6112,-4.0,0.0,0.0,0,,0,
121,6208,-5.0,0.0,0.0,0,,0,
122,6488,-4.0,0.0,0.0,0,,0,
123,6520,-5.0,0.0,0.0,0,,0,
124,6520,-5.0,0.0,0.0,0,,0,
125,6520,-5.0,0.0,0.0,0,,0,
126,6520,-5.0,0.0,0.0,0,,0,
127,6520,-5.0,0.0,0.0,0,,0,
128,6520,-5.0,0.0,0.0,0,,0,
129,6616,-4.0,0.0,0.0,0,,0,
130,6896,-5.0,0.0,0.0,0,,0,
131,6928,-5.0,0.0,0.0,0,,0,
132,6928,-5.0,0.0,0.0,0,,0,
133,6928,-4.0,0.0,0.0,0,,0,
134,6928,-4.0,0.0,0.0,0,,0,
135,6928,-5.0,0.0,0.0,0,,0,
136,6928,-5.0,0.0,0.0,0,,0,
137,7024,-4.0,0.0,0.0,0,,0,
138,7304,-5.0,0.0,0.0,0,,0,
139,7336,-5.0,0.0,0.0,0,,0,
140,7336,-5.0,0.0,0.0,0,,0,
141,7336,-5.0,0.0,0.0,0,,0,
142,7336,-5.0,0.0,0.0,0,,0,
143,7336,-5.0,0.0,0.0,0,,0,
144,7336,-5.0,0.0,0.0,0,,0,
145,7432,-5.0,0.0,0.0,0,,0,
146,7712,-5.0,0.0,0.0,0,,0,
147,7744,-5.0,0.0,0.0,0,,0,
148,7744,-5.0,0.0,0.0,0,,0,
149,7744,-5.0,0.0,0.0,0,,0,
150,7744,-5.0,0.0,0.0,0,,0,
151,7744,-4.0,0.0,0.0,0,,0,
152,7744,-5.0,0.0,0.0,0,,0,
153,7840,-5.0,0.0,0.0,0,,0,
154,7928,9.8,1.0,0.0,0,,0,
155,8120,7.4,1.0,0.0,0,,0,
156,8120,-5.0,0.0,0.0,0,,0,
157,8152,-5.0,0.0,0.0,0,,0,
158,8152,-5.0,0.0,0.0,0,,0,
159,8152,-5.0,0.0,0.0,0,,0,
160,8152,-4.0,0.0,0.0,0,,0,
161,8248,-4.0,0.0,0.0,0,,0,
162,8336,-4.0,0.0,0.0,0,,0,
163,8480,8.0,1.0,0.0,0,,0,
164,8528,-5.0,0.0,0.0,0,,0,
165,8528,-5.0,0.0,0.0,0,,0,
166,8560,-4.0,0.0,0.0,0,,0,
167,8560,-4.0,0.0,0.0,0,,0,
168,8560,-5.0,0.0,0.0,0,,0,
169,8656,-5.0,0.0,0.0,0,,0,
170,8744,-5.0,0.0,0.0,0,,0,
171,8888,-5.0,0.0,0.0,0,,0,
172,8936,-5.0,0.0,0.0,0,,0,
173,8936,-5.0,0.0,0.0,0,,0,
174,8968,-5.0,0.0,0.0,0,,0,
175,8968,-5.0,0.0,0.0,0,,0,
176,8968,-4.0,0.0,0.0,0,,0,
177,9064,-5.0,0.0,0.0,0,,0,
178,9152,-5.0,0.0,0.0,0,,0,
179,9296,-5.0,0.0,0.0,0,,0,
180,9344,-4.0,0.0,0.0,0,,0,
181,9344,-5.0,0.0,0.0,0,,0,
182,9376,-5.0,0.0,0.0,0,,0,
183,9376,-5.0,0.0,0.0,0,,0,
184,9376,-5.0,0.0,0.0,0,,0,
185,9472,-5.0,0.0,0.0,0,,0,
186,9560,-4.0,0.0,0.0,0,,0,
187,9704,-4.0,0.0,0.0,0,,0,
188,9752,-5.0,0.0,0.0,0,,0,
189,9752,-5.0,0.0,0.0,0,,0,
190,9784,-5.0,0.0,0.0,0,,0,
191,9784,-5.0,0.0,0.0,0,,0,
192,9784,-5.0,0.0,0.0,0,,0,
193,9880,-5.0,0.0,0.0,0,,0,
194,9968,-5.0,0.0,0.0,0,,0,
195,10112,-5.0,0.0,0.0,0,,0,
196,10160,-5.0,0.0,0.0,0,,0,
197,10160,-4.0,0.0,0.0,0,,0,
198,10192,-5.0,0.0,0.0,0,,0,
199,10192,-4.0,0.0,0.0,0,,0,
200,10192,-5.0,0.0,0.0,0,,0,
201,10232,11.6,1.0,0.0,0,,0,
202,10288,-5.0,0.0,0.0,0,,0,
203,10376,-4.0,0.0,0.0,0,,0,
204,10520,-5.0,0.0,0.0,0,,0,
205,10568,-4.0,0.0,0.0,0,,0,
206,10568,-5.0,0.0,0.0,0,,0,
207,10600,-4.0,0.0,0.0,0,,0,
208,10600,-5.0,0.0,0.0,0,,0,
209,10640,-4.0,0.0,0.0,0,,0,
210,10656,8.6,1.0,0.0,0,,0,
211,10696,-5.0,0.0,0.0,0,,0,
212,10928,-4.0,0.0,0.0,0,,0,
213,10976,-4.0,0.0,0.0,0,,0,
214,10976,-4.0,0.0,0.0,0,,0,
215,11008,-5.0,0.0,0.0,0,,0,
216,11008,-5.0,0.0,0.0,0,,0,
217,11048,-5.0,0.0,0.0,0,,0,
218,11064,-5.0,0.0,0.0,0,,0,
219,11104,-4.0,0.0,0.0,0,,0,
220,11336,-5.0,0.0,0.0,0,,0,
221,11384,-5.0,0.0,0.0,0,,0,
222,11384,-4.0,0.0,0.0,0,,0,
223,11416,-5.0,0.0,0.0,0,,0,
224,11416,-5.0,0.0,0.0,0,,0,
225,11456,-4.0,0.0,0.0,0,,0,
226,11472,-5.0,0.0,0.0,0,,0,
227,11512,-5.0,0.0,0.0,0,,0,
228,11744,-5.0,0.0,0.0,0,,0,
229,11792,-5.0,0.0,0.0,0,,0,
230,11792,-4.0,0.0,0.0,0,,0,
231,11824,-5.0,0.0,0.0,0,,0,
232,11824,-5.0,0.0,0.0,0,,0,
233,11864,-5.0,0.0,0.0,0,,0,
234,11880,-5.0,0.0,0.0,0,,0,
235,11920,-5.0,0.0,0.0,0,,0,
236,12152,-5.0,0.0,0.0,0,,0,
237,12200,-5.0,0.0,0.0,0,,0,
238,12200,-5.0,0.0,0.0,0,,0,
239,12232,-5.0,0.0,0.0,0,,0,
240,12232,-5.0,0.0,0.0,0,,0,
241,12272,-5.0,0.0,0.0,0,,0,
242,12288,-5.0,0.0,0.0,0,,0,
243,12328,-5.0,0.0,0.0,0,,0,
244,12560,-4.0,0.0,0.0,0,,0,
245,12608,-5.0,0.0,0.0,0,,0,
246,12608,-5.0,0.0,0.0,0,,0,
247,12640,-4.0,0.0,0.0,0,,0,
248,12640,-5.0,0.0,0.0,0,,0,
249,12680,-5.0,0.0,0.0,0,,0,
250,12696,-5.0,0.0,0.0,0,,0,
251,12736,-5.0,0.0,0.0,0,,0,
252,12968,-5.0,0.0,0.0,0,,0,
253,13016,-4.0,0.0,0.0,0,,0,
254,13016,-5.0,0.0,0.0,0,,0,
255,13048,-5.0,0.0,0.0,0,,0,
256,13048,-5.0,0.0,0.0,0,,0,
257,13088,-5.0,0.0,0.0,0,,0,
258,13104,-5.0,0.0,0.0,0,,0,
259,13144,-4.0,0.0,0.0,0,,0,
260,13256,9.1,1.0,0.0,0,,0,
261,13360,9.4,1.0,0.0,0,,0,
262,13376,-5.0,0.0,0.0,0,,0,
263,13424,-5.0,0.0,0.0,0,,0,
264,13456,-5.0,0.0,0.0,0,,0,
265,13456,-5.0,0.0,0.0,0,,0,
266,13496,-4.0,0.0,0.0,0,,0,
267,13512,-5.0,0.0,0.0,0,,0,
268,13664,-4.0,0.0,0.0,0,,0,
269,13768,-5.0,0.0,0.0,0,,0,
270,13784,-4.0,0.0,0.0,0,,0,
271,13832,-4.0,0.0,0.0,0,,0,
272,13864,-5.0,0.0,0.0,0,,0,
273,13864,-5.0,0.0,0.0,0,,0,
274,13904,-5.0,0.0,0.0,0,,0,
275,13920,-5.0,0.0,0.0,0,,0,
276,14000,7.9,1.0,0.0,0,,0,
277,14176,-5.0,0.0,0.0,0,,0,
278,14192,-4.0,0.0,0.0,0,,0,
279,14240,-5.0,0.0,0.0,0,,0,
280,14272,-5.0,0.0,0.0,0,,0,
281,14272,-5.0,0.0,0.0,0,,0,
282,14312,-5.0,0.0,0.0,0,,0,
283,14328,-5.0,0.0,0.0,0,,0,
284,14408,-5.0,0.0,0.0,0,,0,
285,14584,-5.0,0.0,0.0,0,,0,
286,14600,-5.0,0.0,0.0,0,,0,
287,14648,-5.0,0.0,0.0,0,,0,
288,14680,-5.0,0.0,0.0,0,,0,
289,14680,-4.0,0.0,0.0,0,,0,
290,14720,-5.0,0.0,0.0,0,,0,
291,14736,-4.0,0.0,0.0,0,,0,
292,14816,-4.0,0.0,0.0,0,,0,
293,14992,-5.0,0.0,0.0,0,,0,
294,15008,-5.0,0.0,0.0,0,,0,
295,15024,7.4,1.0,0.0,0,,0,
296,15088,-5.0,0.0,0.0,0,,0,
297,15088,-5.0,0.0,0.0,0,,0,
298,15128,-4.0,0.0,0.0,0,,0,
299,15144,-5.0,0.0,0.0,0,,0,
300,15224,-5.0,0.0,0.0,0,,0,
301,15400,-5.0,0.0,0.0,0,,0,
302,15416,-5.0,0.0,0.0,0,,0,
303,15432,-4.0,0.0,0.0,0,,0,
304,15496,-5.0,0.0,0.0,0,,0,
305,15496,-4.0,0.0,0.0,0,,0,
306,15536,-5.0,0.0,0.0,0,,0,
307,15552,-5.0,0.0,0.0,0,,0,
308,15632,-5.0,0.0,0.0,0,,0,
309,15808,-4.0,0.0,0.0,0,,0,
310,15824,-5.0,0.0,0.0,0,,0,
311,15840,-4.0,0.0,0.0,0,,0,
312,15904,-4.0,0.0,0.0,0,,0,
313,15904,-5.0,0.0,0.0,0,,0,
314,15944,-5.0,0.0,0.0,0,,0,
315,15960,-5.0,0.0,0.0,0,,0,
316,15992,11.5,1.0,0.0,0,,0,
317,16040,-4.0,0.0,0.0,0,,0,
318,16216,-4.0,0.0,0.0,0,,0,
319,16232,-5.0,0.0,0.0,0,,0,
320,16248,-5.0,0.0,0.0,0,,0,
321,16312,-5.0,0.0,0.0,0,,0,
322,16312,-5.0,0.0,0.0,0,,0,
323,16368,-4.0,0.0,0.0,0,,0,
324,16400,-5.0,0.0,0.0,0,,0,
325,16448,-5.0,0.0,0.0,0,,0,
326,16624,-5.0,0.0,0.0,0,,0,
327,16640,-5.0,0.0,0.0,0,,0,
328,16656,-5.0,0.0,0.0,0,,0,
329,16720,-5.0,0.0,0.0,0,,0,
330,16720,-5.0,0.0,0.0,0,,0,
331,16776,-4.0,0.0,0.0,0,,0,
332,16808,-5.0,0.0,0.0,0,,0,
333,16856,-4.0,0.0,0.0,0,,0,
334,17032,-5.0,0.0,0.0,0,,0,
335,17048,-5.0,0.0,0.0,0,,0,
336,17064,-5.0,0.0,0.0,0,,0,
337,17128,-4.0,0.0,0.0,0,,0,
338,17128,-5.0,0.0,0.0,0,,0,
339,17184,-5.0,0.0,0.0,0,,0,
340,17216,-5.0,0.0,0.0,0,,0,
341,17264,-4.0,0.0,0.0,0,,0,
342,17440,-5.0,0.0,0.0,0,,0,
343,17456,-4.0,0.0,0.0,0,,0,
344,17472,-4.0,0.0,0.0,0,,0,
345,17536,-5.0,0.0,0.0,0,,0,
346,17536,-5.0,0.0,0.0,0,,0,
347,17592,-5.0,0.0,0.0,0,,0,
348,17624,-4.0,0.0,0.0,0,,0,
349,17672,-5.0,0.0,0.0,0,,0,
350,17848,-5.0,0.0,0.0,0,,0,
351,17864,-4.0,0.0,0.0,0,,0,
352,17880,-5.0,0.0,0.0,0,,0,
353,17944,-5.0,0.0,0.0,0,,0,
354,17944,-5.0,0.0,0.0,0,,0,
355,18000,-5.0,0.0,0.0,0,,0,
356,18032,-5.0,0.0,0.0,0,,0,
357,18080,-5.0,0.0,0.0,0,,0,
358,18256,-5.0,0.0,0.0,0,,0,
359,18272,-5.0,0.0,0.0,0,,0,
360,18288,-5.0,0.0,0.0,0,,0,
361,18352,-5.0,0.0,0.0,0,,0,
362,18352,-5.0,0.0,0.0,0,,0,
363,18408,-5.0,0.0,0.0,0,,0,
364,18440,-4.0,0.0,0.0,0,,0,
365,18488,-4.0,0.0,0.0,0,,0,
366,18664,-5.0,0.0,0.0,0,,0,
367,18680,-5.0,0.0,0.0,0,,0,
368,18696,-5.0,0.0,0.0,0,,0,
369,18760,-5.0,0.0,0.0,0,,0,
370,18760,-5.0,0.0,0.0,0,,0,
371,18816,-5.0,0.0,0.0,0,,0,
372,18848,-5.0,0.0,0.0,0,,0,
373,18896,-4.0,0.0,0.0,0,,0,
374,19072,-4.0,0.0,0.0,0,,0,
375,19088,-5.0,0.0,0.0,0,,0,
376,19104,-5.0,0.0,0.0,0,,0,
377,19168,-5.0,0.0,0.0,0,,0,
378,19168,-4.0,0.0,0.0,0,,0,
379,19224,-5.0,0.0,0.0,0,,0,
380,19256,-5.0,0.0,0.0,0,,0,
381,19304,-4.0,0.0,0.0,0,,0,
382,19480,-5.0,0.0,0.0,0,,0,
383,19496,-5.0,0.0,0.0,0,,0,
384,19512,-5.0,0.0,0.0,0,,0,
385,19576,-5.0,0.0,0.0,0,,0,
386,19576,-5.0,0.0,0.0,0,,0,
387,19632,-4.0,0.0,0.0,0,,0,
388,19664,-5.0,0.0,0.0,0,,0,
389,19712,-5.0,0.0,0.0,0,,0,
390,19888,-4.0,0.0,0.0,0,,0,
391,19904,-5.0,0.0,0.0,0,,0,
392,19920,-5.0,0.0,0.0,0,,0,
393,19984,-4.0,0.0,0.0,0,,0,
394,19984,-5.0,0.0,0.0,0,,0,
395,20040,-5.0,0.0,0.0,0,,0,
396,20072,-5.0,0.0,0.0,0,,0,
397,20120,-5.0,0.0,0.0,0,,0,
398,20296,-4.0,0.0,0.0,0,,0,
399,20312,-5.0,0.0,0.0,0,,0,
400,20328,-5.0,0.0,0.0,0,,0,
401,20392,-5.0,0.0,0.0,0,,0,
402,20392,-5.0,0.0,0.0,0,,0,
403,20448,-5.0,0.0,0.0,0,,0,
404,20480,-5.0,0.0,0.0,0,,0,
405,20528,-5.0,0.0,0.0,0,,0,
406,20704,-5.0,0.0,0.0,0,,0,
407,20720,-5.0,0.0,0.0,0,,0,
408,20736,-5.0,0.0,0.0,0,,0,
409,20800,-5.0,0.0,0.0,0,,0,
410,20800,-5.0,0.0,0.0,0,,0,
411,20856,-5.0,0.0,0.0,0,,0,
412,20888,-5.0,0.0,0.0,0,,0,
413,20936,-5.0,0.0,0.0,0,,0,
414,20952,9.4,1.0,0.0,0,,0,
415,21112,-5.0,0.0,0.0,0,,0,
416,21128,-4.0,0.0,0.0,0,,0,
417,21208,-4.0,0.0,0.0,0,,0,
418,21208,-5.0,0.0,0.0,0,,0,
419,21264,-4.0,0.0,0.0,0,,0,
420,21296,-4.0,0.0,0.0,0,,0,
421,21344,-5.0,0.0,0.0,0,,0,
422,21360,-5.0,0.0,0.0,0,,0,
423,21520,-5.0,0.0,0.0,0,,0,
424,21536,-5.0,0.0,0.0,0,,0,
425,21616,-5.0,0.0,0.0,0,,0,
426,21616,-4.0,0.0,0.0,0,,0,
427,21672,-5.0,0.0,0.0,0,,0,
428,21704,-5.0,0.0,0.0,0,,0,
429,21752,-5.0,0.0,0.0,0,,0,
430,21768,-5.0,0.0,0.0,0,,0,
431,21928,-5.0,0.0,0.0,0,,0,
432,21944,-5.0,0.0,0.0,0,,0,
433,22024,-5.0,0.0,0.0,0,,0,
434,22024,-4.0,0.0,0.0,0,,0,
435,22080,-5.0,0.0,0.0,0,,0,
436,22112,-5.0,0.0,0.0,0,,0,
437,22160,-5.0,0.0,0.0,0,,0,
438,22176,-4.0,0.0,0.0,0,,0,
439,22336,-5.0,0.0,0.0,0,,0,
440,22352,-4.0,0.0,0.0,0,,0,
441,22432,-5.0,0.0,0.0,0,,0,
442,22432,-5.0,0.0,0.0,0,,0,
443,22488,-5.0,0.0,0.0,0,,0,
444,22520,-5.0,0.0,0.0,0,,0,
445,22568,-5.0,0.0,0.0,0,,0,
446,22584,-5.0,0.0,0.0,0,,0,
447,22744,-5.0,0.0,0.0,0,,0,
448,22760,-4.0,0.0,0.0,0,,0,
449,22840,-5.0,0.0,0.0,0,,0,
450,22840,-4.0,0.0,0.0,0,,0,
451,22896,-4.0,0.0,0.0,0,,0,
452,22928,-5.0,0.0,0.0,0,,0,
453,22976,-5.0,0.0,0.0,0,,0,
454,22992,-5.0,0.0,0.0,0,,0,
455,23152,-4.0,0.0,0.0,0,,0,
456,23168,-4.0,0.0,0.0,0,,0,
457,23248,-5.0,0.0,0.0,0,,0,
458,23248,-4.0,0.0,0.0,0,,0,
459,23304,-5.0,0.0,0.0,0,,0,
460,23336,-4.0,0.0,0.0,0,,0,
461,23384,-5.0,0.0,0.0,0,,0,
462,23400,-5.0,0.0,0.0,0,,0,
463,23560,-4.0,0.0,0.0,0,,0,
464,23576,-4.0,0.0,0.0,0,,0,
465,23656,-4.0,0.0,0.0,0,,0,
466,23656,-5.0,0.0,0.0,0,,0,
467,23712,-4.0,0.0,0.0,0,,0,
468,23744,-5.0,0.0,0.0,0,,0,
469,23792,-5.0,0.0,0.0,0,,0,
470,23808,-5.0,0.0,0.0,0,,0,
471,23968,-5.0,0.0,0.0,0,,0,
472,23984,-4.0,0.0,0.0,0,,0,
473,24064,-5.0,0.0,0.0,0,,0,
474,24064,-5.0,0.0,0.0,0,,0,
475,24120,-5.0,0.0,0.0,0,,0,
476,24152,-5.0,0.0,0.0,0,,0,
477,24200,-5.0,0.0,0.0,0,,0,
478,24216,-4.0,0.0,0.0,0,,0,
479,24376,-5.0,0.0,0.0,0,,0,
480,24392,-4.0,0.0,0.0,0,,0,
481,24472,-5.0,0.0,0.0,0,,0,
482,24472,-4.0,0.0,0.0,0,,0,
483,24528,-5.0,0.0,0.0,0,,0,
484,24560,-5.0,0.0,0.0,0,,0,
485,24608,-5.0,0.0,0.0,0,,0,
486,24624,-5.0,0.0,0.0,0,,0,
487,24784,-4.0,0.0,0.0,0,,0,
488,24800,-5.0,0.0,0.0,0,,0,
489,24880,-5.0,0.0,0.0,0,,0,
490,24880,-4.0,0.0,0.0,0,,0,
491,24936,-5.0,0.0,0.0,0,,0,
492,24968,-4.0,0.0,0.0,0,,0,
493,25016,-5.0,0.0,0.0,0,,0,
494,25032,-4.0,0.0,0.0,0,,0,
495,25192,-4.0,0.0,0.0,0,,0,
496,25192,8.2,1.0,0.0,0,,0,
497,25208,-4.0,0.0,0.0,0,,0,
498,25288,-4.0,0.0,0.0,0,,0,
499,25320,8.3,1.0,0.0,0,,0,
500,25344,-4.0,0.0,0.0,0,,0,
501,25376,-5.0,0.0,0.0,0,,0,
502,25440,-4.0,0.0,0.0,0,,0,
503,25600,-5.0,0.0,0.0,0,,0,
504,25600,-5.0,0.0,0.0,0,,0,
505,25616,-4.0,0.0,0.0,0,,0,
506,25696,-4.0,0.0,0.0,0,,0,
507,25728,-5.0,0.0,0.0,0,,0,
508,25752,-4.0,0.0,0.0,0,,0,
509,25784,-5.0,0.0,0.0,0,,0,
510,25848,-5.0,0.0,0.0,0,,0,
511,26008,-4.0,0.0,0.0,0,,0,
512,26008,-5.0,0.0,0.0,0,,0,
513,26024,-5.0,0.0,0.0,0,,0,
514,26104,-5.0,0.0,0.0,0,,0,
515,26136,-5.0,0.0,0.0,0,,0,
516,26160,-5.0,0.0,0.0,0,,0,
517,26192,-5.0,0.0,0.0,0,,0,
518,26256,-5.0,0.0,0.0,0,,0,
519,26416,-5.0,0.0,0.0,0,,0,
520,26416,-5.0,0.0,0.0,0,,0,
521,26432,-5.0,0.0,0.0,0,,0,
522,26512,-5.0,0.0,0.0,0,,0,
523,26544,-5.0,0.0,0.0,0,,0,
524,26568,-5.0,0.0,0.0,0,,0,
525,26592,9.9,1.0,0.0,0,,0,
526,26600,-5.0,0.0,0.0,0,,0,
527,26664,-5.0,0.0,0.0,0,,0,
528,26824,-4.0,0.0,0.0,0,,0,
529,26840,-5.0,0.0,0.0,0,,0,
530,26920,-5.0,0.0,0.0,0,,0,
531,26952,-5.0,0.0,0.0,0,,0,
532,26976,-5.0,0.0,0.0,0,,0,
533,27000,-5.0,0.0,0.0,0,,0,
534,27008,-4.0,0.0,0.0,0,,0,
535,27072,-5.0,0.0,0.0,0,,0,
536,27232,-4.0,0.0,0.0,0,,0,
537,27248,-5.0,0.0,0.0,0,,0,
538,27328,-5.0,0.0,0.0,0,,0,
539,27360,-5.0,0.0,0.0,0,,0,
540,27384,-5.0,0.0,0.0,0,,0,
541,27408,-4.0,0.0,0.0,0,,0,
542,27416,-5.0,0.0,0.0,0,,0,
543,27480,-5.0,0.0,0.0,0,,0,
544,27640,-5.0,0.0,0.0,0,,0,
545,27656,-5.0,0.0,0.0,0,,0,
546,27736,-4.0,0.0,0.0,0,,0,
547,27768,-5.0,0.0,0.0,0,,0,
548,27792,-4.0,0.0,0.0,0,,0,
549,27816,-5.0,0.0,0.0,0,,0,
550,27824,-4.0,0.0,0.0,0,,0,
551,27888,-5.0,0.0,0.0,0,,0,
552,28048,-4.0,0.0,0.0,0,,0,
553,28064,-5.0,0.0,0.0,0,,0,
554,28144,-5.0,0.0,0.0,0,,0,
555,28176,-4.0,0.0,0.0,0,,0,
556,28200,-4.0,0.0,0.0,0,,0,
557,28224,-5.0,0.0,0.0,0,,0,
558,28232,-5.0,0.0,0.0,0,,0,
559,28296,-5.0,0.0,0.0,0,,0,
560,28456,-5.0,0.0,0.0,0,,0,
561,28472,-5.0,0.0,0.0,0,,0,
562,28552,-4.0,0.0,0.0,0,,0,
563,28584,-4.0,0.0,0.0,0,,0,
564,28608,-5.0,0.0,0.0,0,,0,
565,28632,-5.0,0.0,0.0,0,,0,
566,28640,-5.0,0.0,0.0,0,,0,
567,28704,-4.0,0.0,0.0,0,,0,
568,28848,10.3,1.0,0.0,0,,0,
569,28864,-4.0,0.0,0.0,0,,0,
570,28880,-5.0,0.0,0.0,0,,0,
571,28960,-5.0,0.0,0.0,0,,0,
572,28992,-5.0,0.0,0.0,0,,0,
573,29016,-5.0,0.0,0.0,0,,0,
574,29040,-5.0,0.0,0.0,0,,0,
575,29048,-5.0,0.0,0.0,0,,0,
576,29256,-4.0,0.0,0.0,0,,0,
577,29272,-5.0,0.0,0.0,0,,0,
578,29288,-5.0,0.0,0.0,0,,0,
579,29368,-5.0,0.0,0.0,0,,0,
580,29400,-5.0,0.0,0.0,0,,0,
