episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,80,-1.91,0.0,20.0,2,0.0,0.0,6,
2,88,10.87,1.0,27.27,3,0.0,0.3333,7,
3,104,-1.1,0.0,33.33,1,0.0,0.0,9,
4,216,-2.6,0.0,3.7,1,0.0,0.0,19,
5,272,8.57,1.0,8.82,3,0.0,0.0,26,
6,288,-3.51,0.0,5.56,2,0.0,0.0,28,
7,312,-1.3,0.0,20.0,1,0.0,0.0,29,
8,352,7.53,1.0,15.91,7,0.0,0.0,36,
9,424,8.03,1.0,17.5,7,0.0,0.4286,44,
10,440,-5.2,0.0,2.27,1,0.0,0.0,46,
11,488,-7.05,0.0,9.84,6,0.0,0.0,49,
12,568,-4.32,0.0,8.57,3,0.0,0.3333,61,
13,584,-2.81,0.0,10.0,2,0.0,0.0,64,
14,688,-5.59,0.0,21.28,10,0.0,0.0,77,
15,768,-4.33,0.0,11.43,4,0.0,0.25,84,
16,768,-1.81,0.0,20.0,2,0.0,0.0,84,
17,880,-7.4,0.0,1.52,1,0.0,0.0,95,
18,968,-4.62,0.0,6.25,3,0.0,0.0,100,
19,1000,-3.7,0.0,3.45,1,0.0,0.0,103,
20,1016,-6.45,0.0,10.71,6,0.0,0.3333,106,
21,1064,8.34,1.0,16.22,6,2.13036,0.1667,109,
22,1168,-11.83,0.0,11.76,14,2.13036,0.1429,114,
23,1176,-4.52,0.0,8.11,3,2.13036,0.3333,115,
24,1248,-2.72,0.0,10.34,3,2.13036,0.0,119,
25,1296,8.39,1.0,2.7,1,2.13036,0.0,121,
26,1320,-5.2,0.0,2.27,1,2.13036,0.0,122,
27,1488,-2.9,0.0,4.76,1,2.13036,0.0,133,
28,1520,-6.56,0.0,12.28,7,2.13036,0.5714,135,
29,1600,-19.2,0.0,10.0,20,2.13036,0.3,143,
30,1648,6.16,1.0,6.78,4,2.13036,0.5,146,
31,1696,-7.44,0.0,7.58,5,2.13036,0.0,152,
32,1832,7.79,1.0,2.33,1,2.13036,0.0,162,
33,1856,-7.45,0.0,7.89,6,2.13036,0.1667,163,
34,1896,7.36,1.0,8.51,4,2.13036,0.5,166,
35,2048,-19.1,0.0,4.98,10,2.13036,0.0,172,
36,2304,-6.71,0.0,3.39,2,2.05963,0.0,183,
37,2352,8.28,1.0,5.26,2,2.05963,0.0,188,
38,2392,-1.3,0.0,20.0,1,2.05963,0.0,189,
39,2408,5.16,1.0,5.8,4,2.05963,0.0,190,
40,2480,-11.86,0.0,6.36,7,2.05963,0.1429,194,
41,2656,-13.49,0.0,7.94,10,2.05963,0.2,203,
42,2784,-19.55,0.0,8.6,16,2.05963,0.125,206,
43,2912,-15.03,0.0,2.63,4,2.05963,0.25,213,
44,3328,-6.02,0.0,5.77,3,1.8758,0.0,219,
45,3344,-12.5,0.0,0.85,1,1.8758,0.0,220,
46,3504,-19.06,0.0,2.99,6,1.8758,0.3333,222,
47,3568,-15.53,0.0,2.72,4,1.8758,0.0,223,
48,3912,-20.04,0.0,1.99,4,1.8758,0.0,226,
49,4088,-10.12,0.0,3.23,3,1.8758,0.0,232,
50,4088,-20.04,0.0,1.99,4,1.8758,0.5,232,
51,4264,-20.06,0.0,2.99,6,1.46112,0.5,233,
52,4304,-13.0,0.0,0.82,1,1.46112,0.0,234,
53,4392,-20.03,0.0,1.49,3,1.46112,0.0,234,
54,5112,-20.01,0.0,0.5,1,1.46112,0.0,237,
55,5176,-19.01,0.0,0.5,1,1.88234,0.0,237,
56,5512,7.1,1.0,0.0,0,1.88234,,238,56
57,5520,-20.0,0.0,0.0,0,1.88234,,238,
58,5552,-15.31,0.0,1.38,2,1.88234,0.0,239,
59,5696,-20.0,0.0,0.0,0,1.88234,,239,
60,5696,-20.0,0.0,0.0,0,1.88234,,239,
61,5872,-20.0,0.0,0.0,0,1.88234,,239,
62,5912,-20.01,0.0,0.5,1,1.88234,0.0,239,
63,6784,-20.01,0.0,0.5,1,1.28968,0.0,241,
64,7120,-20.0,0.0,0.0,0,1.28968,,242,
65,7128,-20.0,0.0,0.0,0,1.28968,,242,
66,7160,-20.0,0.0,0.0,0,1.28968,,242,
67,7304,-19.02,0.0,1.0,2,0.0,0.0,242,
68,7304,-20.0,0.0,0.0,0,0.0,,242,
69,7480,-20.02,0.0,1.0,2,0.0,0.5,245,
70,7520,-20.0,0.0,0.0,0,0.0,,245,
71,7936,-15.2,0.0,0.69,1,0.0,0.0,247,
72,8152,1.48,1.0,1.89,2,0.0,1.0,250,
73,8728,-20.0,0.0,0.0,0,1.52436,,251,
74,8736,-20.01,0.0,0.5,1,1.52436,0.0,251,
75,8768,-20.03,0.0,1.49,3,1.52436,0.3333,251,
76,8912,-20.01,0.0,0.5,1,1.52436,0.0,252,
77,9088,-20.01,0.0,0.5,1,1.52436,0.0,253,
78,9128,-20.0,0.0,0.0,0,1.52436,,253,
79,9376,-16.1,0.0,0.65,1,0.0,0.0,254,
