episode,global_step,ep_return,success,guided_pct,queries_per_ep,agreement_rate,oracle_correct_rate,oracle_cost,cum_queries,first_unguided_success
1,192,-1.2,0.0,33.33,1,0.0,0.0,0.0,21,
2,384,-1.5,0.0,16.67,1,0.0,0.0,0.0,45,
3,640,-1.9,0.0,10.0,1,0.0,0.0,0.0,68,
4,832,-2.2,0.0,15.38,2,0.0,0.0,0.0,83,
5,896,-1.3,0.0,14.29,2,0.0,0.0,0.0,92,
6,1280,-2.9,0.0,10.0,2,0.0,0.0,0.0,133,
7,1408,-3.1,0.0,13.64,3,0.0,0.3333,0.0,145,
8,1600,-2.4,0.0,12.0,3,0.0,0.3333,0.0,163,
9,1664,9.4,1.0,11.54,3,0.0,0.3333,0.0,167,
10,1728,-3.6,0.0,7.41,2,0.0,0.0,0.0,176,
11,1856,-2.8,0.0,13.79,4,0.0,0.25,0.0,192,
12,1920,9.0,1.0,10.0,3,0.0,0.6667,0.0,199,
13,1984,-4.0,0.0,9.68,3,0.0,0.3333,0.0,207,
14,2496,-3.8,0.0,15.38,6,0.0,0.1667,0.0,253,
15,2560,-4.9,0.0,5.0,2,0.0,0.0,0.0,262,
16,2880,-5.4,0.0,11.11,5,0.0,0.4,0.0,298,
17,3072,-5.7,0.0,14.58,7,0.0,0.2857,0.0,313,
18,3136,-1.8,0.0,20.0,2,0.0,0.0,0.0,322,
19,3200,-4.0,0.0,4.0,2,0.0,0.0,0.0,331,
20,3200,-4.0,0.0,6.0,3,0.3333,0.6667,0.0,331,
21,3200,-5.0,0.0,12.0,6,0.1667,0.1667,0.0,331,
22,3200,-4.0,0.0,12.0,6,0.0,0.0,0.0,331,
23,3200,-5.0,0.0,6.0,3,0.0,0.0,0.0,331,
24,3200,-4.0,0.0,6.0,3,0.3333,0.0,0.0,331,
25,3200,-4.0,0.0,16.0,8,0.0,0.125,0.0,331,
26,3200,-5.0,0.0,12.0,6,0.0,0.6667,0.0,331,
27,3200,-5.0,0.0,8.0,4,0.0,0.0,0.0,331,
28,3200,-5.0,0.0,16.0,8,0.125,0.125,0.0,331,
29,3200,-5.0,0.0,8.0,4,0.25,0.25,0.0,331,
30,3200,-5.0,0.0,10.0,5,0.0,0.2,0.0,331,
31,3200,-5.0,0.0,6.0,3,0.0,0.0,0.0,331,
32,3200,-5.0,0.0,6.0,3,0.3333,0.3333,0.0,331,
33,3200,-5.0,0.0,8.0,4,0.0,0.25,0.0,331,
34,3200,-4.0,0.0,14.0,7,0.1429,0.2857,0.0,331,
35,3200,-5.0,0.0,6.0,3,0.3333,0.3333,0.0,331,
36,3200,-5.0,0.0,12.0,6,0.0,0.0,0.0,331,
37,3200,-4.0,0.0,12.0,6,0.1667,0.6667,0.0,331,
38,3200,-5.0,0.0,4.0,2,0.0,0.5,0.0,331,
39,3200,-5.0,0.0,20.0,10,0.0,0.3,0.0,331,
40,3200,-4.0,0.0,6.0,3,0.0,0.3333,0.0,331,
41,3200,-5.0,0.0,8.0,4,0.0,0.25,0.0,331,
42,3200,-5.0,0.0,8.0,4,0.0,0.25,0.0,331,
43,3200,-4.0,0.0,10.0,5,0.0,0.2,0.0,331,
44,3200,-4.0,0.0,18.0,9,0.0,0.1111,0.0,331,
45,3200,-4.0,0.0,14.0,7,0.0,0.2857,0.0,331,
46,3200,-5.0,0.0,18.0,9,0.2222,0.4444,0.0,331,
47,3200,-5.0,0.0,6.0,3,0.3333,0.3333,0.0,331,
48,3200,-5.0,0.0,6.0,3,0.3333,0.3333,0.0,331,
49,3200,-5.0,0.0,6.0,3,0.0,0.3333,0.0,331,
50,3200,-5.0,0.0,8.0,4,0.0,0.0,0.0,331,
51,3200,-5.0,0.0,10.0,5,0.0,0.2,0.0,331,
52,3200,-5.0,0.0,10.0,5,0.2,0.0,0.0,331,
53,3200,-5.0,0.0,18.0,9,0.0,0.1111,0.0,331,
54,3200,-5.0,0.0,12.0,6,0.3333,0.3333,0.0,331,
55,3200,-4.0,0.0,6.0,3,0.0,0.0,0.0,331,
56,3200,-5.0,0.0,14.0,7,0.4286,0.1429,0.0,331,
57,3200,-5.0,0.0,16.0,8,0.0,0.375,0.0,331,
58,3200,-5.0,0.0,8.0,4,0.5,0.5,0.0,331,
59,3200,-5.0,0.0,6.0,3,0.6667,0.6667,0.0,331,
60,3200,-5.0,0.0,10.0,5,0.0,0.2,0.0,331,
61,3200,-5.0,0.0,10.0,5,0.2,0.6,0.0,331,
62,3200,-5.0,0.0,14.0,7,0.4286,0.5714,0.0,331,
63,3200,-5.0,0.0,10.0,5,0.2,0.2,0.0,331,
64,3200,-5.0,0.0,10.0,5,0.0,0.0,0.0,331,
65,3200,-4.0,0.0,10.0,5,0.2,0.2,0.0,331,
66,3328,-2.3,0.0,16.0,4,0.0,0.5,0.0,335,
67,3392,-3.8,0.0,10.0,4,0.0,0.0,0.0,342,
68,3456,-5.0,0.0,11.76,6,0.0,0.0,0.0,349,
69,3520,11.1,1.0,0.0,0,,,0.0,353,69
70,3520,-1.3,0.0,20.0,1,0.0,0.0,0.0,353,
71,3648,-5.0,0.0,19.61,10,0.2,0.2,0.0,365,
72,3648,-1.5,0.0,14.29,1,0.0,0.0,0.0,365,
73,3776,-2.6,0.0,7.14,2,0.0,0.0,0.0,385,
74,3776,-1.7,0.0,33.33,3,0.0,0.0,0.0,385,
75,3904,-4.0,0.0,7.84,4,0.0,0.25,0.0,400,
76,4032,-4.9,0.0,4.88,2,0.0,0.0,0.0,412,
77,4096,-1.9,0.0,27.27,3,0.3333,0.3333,0.0,420,
78,4160,-5.0,0.0,7.84,4,0.25,0.25,0.0,423,
79,4224,-1.4,0.0,18.75,3,0.0,0.0,0.0,431,
80,4224,-2.4,0.0,12.5,2,0.0,0.0,0.0,431,
81,4288,-1.5,0.0,5.88,1,0.0,0.0,0.0,441,
82,4416,-2.2,0.0,7.14,1,0.0,0.0,0.0,461,
83,4480,-2.8,0.0,15.0,3,0.3333,0.0,0.0,464,
84,4544,-5.0,0.0,9.8,5,0.2,0.2,0.0,471,
