episode,global_step,ep_return,success,guided_pct,queries_per_ep,agreement_rate,oracle_correct_rate,oracle_cost,cum_queries,first_unguided_success
1,320,11.5,1.0,20.0,1,0.0,1.0,0.0,38,
2,640,-1.9,0.0,10.0,1,0.0,0.0,0.0,68,
3,832,10.7,1.0,7.69,1,0.0,1.0,0.0,84,
4,832,10.7,1.0,7.69,1,0.0,1.0,0.0,84,
5,896,-1.3,0.0,14.29,2,0.0,0.5,0.0,93,
6,960,-2.4,0.0,26.67,4,0.0,0.25,0.0,99,
7,1088,-1.6,0.0,11.76,2,0.0,0.0,0.0,117,
8,1088,10.3,1.0,0.0,0,,,0.0,117,8
9,1408,-3.1,0.0,13.64,3,0.0,0.0,0.0,146,
10,1728,-3.6,0.0,3.7,1,0.0,0.0,0.0,177,
11,1856,-3.8,0.0,6.9,2,0.0,0.5,0.0,194,
12,1856,-2.8,0.0,10.34,3,0.0,0.3333,0.0,194,
13,1920,-1.1,0.0,15.38,2,0.0,0.5,0.0,200,
14,2112,8.7,1.0,6.06,2,0.0,0.5,0.0,213,
15,2112,-3.2,0.0,12.12,4,0.0,0.75,0.0,213,
16,2112,-4.2,0.0,6.06,2,0.0,0.5,0.0,213,
17,2176,8.6,1.0,8.82,3,0.3333,0.6667,0.0,221,
18,2240,-3.4,0.0,11.43,4,0.0,0.75,0.0,228,
19,2304,8.4,1.0,8.33,3,0.3333,1.0,0.0,233,
20,2368,-2.8,0.0,10.0,2,0.0,0.5,0.0,239,
21,2368,-3.6,0.0,13.51,5,0.0,0.6,0.0,239,
22,2496,-3.8,0.0,12.82,5,0.4,0.4,0.0,252,
23,2496,-3.2,0.0,16.67,4,0.0,0.5,0.0,252,
24,2560,-4.9,0.0,15.0,6,0.0,0.5,0.0,261,
25,2752,-5.2,0.0,18.6,8,0.125,0.5,0.0,284,
26,3136,-5.8,0.0,4.08,2,0.0,0.5,0.0,321,
27,3200,-5.0,0.0,4.0,2,0.0,1.0,0.0,331,
28,3200,-5.0,0.0,6.0,3,0.0,0.6667,0.0,331,
29,3200,-5.0,0.0,12.0,6,0.1667,0.8333,0.0,331,
30,3200,-5.0,0.0,12.0,6,0.3333,0.8333,0.0,331,
31,3200,-5.0,0.0,6.0,3,0.3333,0.3333,0.0,331,
32,3200,-5.0,0.0,12.0,6,0.3333,0.8333,0.0,331,
33,3200,-4.0,0.0,10.0,5,0.2,0.8,0.0,331,
34,3200,-4.0,0.0,8.0,4,0.25,0.5,0.0,331,
35,3200,-5.0,0.0,8.0,4,0.0,0.75,0.0,331,
36,3200,-5.0,0.0,10.0,5,0.4,1.0,0.0,331,
37,3200,-5.0,0.0,6.0,3,0.3333,0.6667,0.0,331,
38,3200,-5.0,0.0,6.0,3,0.0,1.0,0.0,331,
39,3200,-5.0,0.0,8.0,4,0.75,1.0,0.0,331,
40,3200,-5.0,0.0,14.0,7,0.0,0.7143,0.0,331,
41,3200,-4.0,0.0,6.0,3,0.0,1.0,0.0,331,
42,3200,-4.9,0.0,10.0,5,0.0,0.8,0.0,331,
43,3200,-5.0,0.0,12.0,6,0.3333,1.0,0.0,331,
44,3200,-5.0,0.0,12.0,6,0.0,1.0,0.0,331,
45,3200,-5.0,0.0,10.0,5,0.2,1.0,0.0,331,
46,3200,-5.0,0.0,10.0,5,0.2,0.8,0.0,331,
47,3200,-5.0,0.0,12.0,6,0.1667,0.5,0.0,331,
48,3200,-5.0,0.0,18.0,9,0.0,0.5556,0.0,331,
49,3200,-5.0,0.0,18.0,9,0.0,0.8889,0.0,331,
50,3200,-5.0,0.0,10.0,5,0.0,0.8,0.0,331,
51,3200,-4.0,0.0,6.0,3,0.0,0.6667,0.0,331,
52,3200,-5.0,0.0,6.0,3,0.3333,0.3333,0.0,331,
53,3200,-4.0,0.0,8.0,4,0.25,0.5,0.0,331,
