episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,864,0.8481,1.0,12.04,13,0.0,0.0769,95,
2,1832,0.678,1.0,11.79,27,0.0,0.0,206,
3,1856,0.6738,1.0,11.64,27,0.0,0.037,208,
4,1992,0.6498,1.0,12.05,30,0.0,0.1,229,
5,2056,0.6386,1.0,12.84,33,0.0,0.0606,235,
6,2360,0.5852,1.0,9.83,29,0.0,0.0345,274,
7,2992,0.8256,1.0,9.6,12,0.0,0.0,343,
8,3576,0.7342,1.0,11.58,22,0.0,0.0455,428,
9,3720,0.7623,1.0,15.29,26,0.0,0.1923,448,
10,3880,0.4712,1.0,11.94,45,0.0,0.1556,468,
11,4032,0.6147,1.0,16.73,46,0.0,0.1957,493,
12,4288,0.2462,1.0,13.06,70,0.0,0.1429,530,
13,4320,0.5683,1.0,11.36,35,0.0,0.2,537,
14,4792,0.9184,1.0,13.56,8,0.0,0.5,622,
15,4944,0.1309,1.0,13.11,81,0.0,0.0617,651,
16,5176,0.8003,1.0,20.28,29,0.0,0.3793,704,
17,5240,0.7342,1.0,18.42,35,0.0,0.2286,714,
18,5544,0.948,1.0,26.32,10,0.0,0.7,774,
19,5568,0.7047,1.0,18.01,38,0.0,0.2632,780,
20,5784,0.8945,1.0,18.42,14,0.0,0.2857,809,
21,5960,0.5823,1.0,18.46,55,0.0,0.2545,849,
22,6160,0.4445,1.0,16.92,67,0.0,0.3134,899,
23,6344,0.7286,1.0,18.04,35,0.0,0.3143,945,
24,6376,0.8552,1.0,24.04,25,0.0,0.52,951,
25,6552,0.6034,1.0,19.08,54,0.0,0.2593,984,
26,6608,0.8875,1.0,16.05,13,0.0,0.3077,997,
27,6840,0.8819,1.0,28.24,24,0.0,0.4167,1070,
28,6840,0.7778,1.0,23.27,37,0.0,0.5135,1070,
29,6920,0.9466,1.0,28.21,11,0.0,0.2727,1088,
30,6952,0.9002,1.0,25.0,18,0.0,0.6667,1095,
31,7072,0.6273,1.0,21.43,57,0.0,0.2807,1129,
32,7136,0.8987,1.0,34.25,25,0.0,0.36,1149,
33,7240,0.9452,1.0,25.0,10,0.0,0.3,1177,
34,7336,0.9142,1.0,33.87,21,0.0,0.4286,1196,
35,7440,0.7103,1.0,23.19,48,0.0,0.2917,1218,
36,7680,0.8538,1.0,29.52,31,0.0,0.3548,1290,
37,7688,0.872,1.0,27.17,25,0.0,0.32,1293,
38,7728,0.7581,1.0,23.12,40,0.0,0.375,1303,
39,7872,0.8608,1.0,23.0,23,0.0,0.2609,1333,
40,8104,0.8664,1.0,28.12,27,0.0,0.4074,1388,
41,8112,0.8481,1.0,19.27,21,0.0,0.381,1391,
42,8200,0.8678,1.0,24.21,23,0.0,0.3913,1420,
43,8304,0.9255,1.0,29.63,16,0.0,0.4375,1454,
44,8464,0.8636,1.0,26.53,26,0.0,0.3846,1498,
45,8472,0.8636,1.0,23.47,23,0.0,0.3043,1498,
46,8536,0.7553,1.0,24.0,42,0.0,0.2381,1521,
47,8536,0.8594,1.0,34.65,35,0.0,0.3429,1521,
48,8616,0.9283,1.0,34.62,18,0.0,0.3889,1538,
49,8656,0.9677,1.0,45.83,11,0.0,0.5455,1556,
50,8792,0.8805,1.0,30.23,26,0.0,0.3077,1604,
51,8808,0.8791,1.0,31.03,27,0.0,0.5556,1608,
52,8968,0.9395,1.0,40.91,18,0.0,0.4444,1658,
53,9064,0.9086,1.0,31.82,21,0.0,0.5238,1690,
54,9064,0.8678,1.0,31.58,30,0.0,0.6667,1690,
55,9096,0.9789,1.0,37.5,6,0.0,0.5,1699,
56,9144,0.9156,1.0,26.23,16,0.0,0.5,1712,
57,9248,0.9213,1.0,26.32,15,0.0,0.8,1743,
58,9312,0.9634,1.0,40.74,11,0.0,0.5455,1767,
59,9344,0.8481,1.0,28.44,31,0.0,0.4516,1772,
60,9456,0.8397,1.0,31.3,36,0.0,0.3611,1803,
61,9488,0.9269,1.0,32.08,17,0.0,0.7059,1813,
62,9528,0.9522,1.0,37.14,13,0.0,0.6154,1823,
63,9656,0.8973,1.0,27.03,20,0.0,0.45,1862,
64,9728,0.8397,1.0,27.83,32,0.0,0.3125,1892,
65,9776,0.9198,1.0,31.03,18,0.0,0.5,1910,
66,9824,0.9367,1.0,45.65,21,0.0,0.4762,1929,
67,9896,0.8692,1.0,32.98,31,0.0,0.4516,1960,
68,9920,0.9325,1.0,34.69,17,0.0,0.6471,1970,
69,10000,0.9114,1.0,39.06,25,0.0,0.6,1990,
70,10136,0.8622,1.0,26.26,26,0.0,0.5,2042,
71,10136,0.917,1.0,31.67,19,0.0,0.2632,2042,
72,10160,0.9423,1.0,45.24,19,0.0,0.6842,2049,
73,10224,0.9142,1.0,32.26,20,0.0,0.4,2072,
74,10328,0.9437,1.0,41.46,17,0.0,0.3529,2108,
75,10384,0.8945,1.0,51.32,39,0.0,0.8205,2133,
76,10416,0.9677,1.0,41.67,10,0.0,0.5,2149,
77,10424,0.9086,1.0,31.82,21,0.0,0.381,2152,
78,10464,0.948,1.0,26.32,10,0.0,0.5,2168,
79,10472,0.9423,1.0,40.48,17,0.0,0.3529,2171,
80,10480,0.9409,1.0,41.86,18,0.0,0.3889,2174,
81,10648,0.9452,1.0,47.5,19,0.0,0.4211,2236,
82,10712,0.8622,1.0,29.29,29,0.0,0.3793,2263,
83,10736,0.9466,1.0,41.03,16,0.0,0.4375,2272,
84,10760,0.9409,1.0,41.86,18,0.0,0.4444,2279,
85,10816,0.9395,1.0,43.18,19,0.0,0.4737,2301,
86,10928,0.9213,1.0,29.82,17,0.0,0.4706,2356,
87,10944,0.903,1.0,34.29,24,0.0,0.4583,2362,
88,10952,0.9592,1.0,50.0,15,0.0,0.4667,2367,
89,10968,0.9452,1.0,45.0,18,0.0,0.4444,2375,
90,11048,0.9016,1.0,45.07,32,0.0,0.5,2411,
91,11072,0.9423,1.0,40.48,17,0.0,0.4118,2422,
92,11080,0.955,1.0,54.55,18,0.0,0.3889,2425,
93,11224,0.9536,1.0,38.24,13,0.0,0.6154,2479,
94,11304,0.9606,1.0,55.17,16,0.0,0.4375,2520,
95,11352,0.9339,1.0,43.75,21,0.0,0.5238,2547,
96,11384,0.8917,1.0,38.46,30,0.0,0.4333,2564,
97,11400,0.9395,1.0,50.0,22,0.0,0.5,2573,
98,11448,0.9367,1.0,43.48,20,0.0,0.55,2596,
99,11488,0.903,1.0,45.71,32,0.0,0.4062,2616,
100,11512,0.9733,1.0,65.0,13,0.0,0.5385,2629,
101,11512,0.9016,1.0,47.89,34,0.0,0.5588,2629,
102,11600,0.9353,1.0,48.94,23,0.0,0.5217,2673,
103,11624,0.9452,1.0,50.0,20,0.0,0.45,2687,
104,11656,0.9761,1.0,77.78,14,0.0,0.5714,2700,
105,11664,0.955,1.0,60.61,20,0.0,0.5,2707,
106,11768,0.9522,1.0,48.57,17,0.0,0.5294,2756,
107,11840,0.9213,1.0,45.61,26,0.0,0.6154,2785,
108,11864,0.9395,1.0,61.36,27,0.0,0.6667,2798,
109,11872,0.9269,1.0,35.85,19,0.0,0.5263,2802,
110,11904,0.9522,1.0,62.86,22,0.0,0.5909,2816,
111,11968,0.9367,1.0,45.65,21,0.0,0.4762,2842,
112,12000,0.9423,1.0,50.0,21,0.0,0.619,2858,
113,12096,0.962,1.0,50.0,14,0.0,0.5,2900,
114,12128,0.962,1.0,50.0,14,0.0,0.4286,2920,
115,12128,0.9381,1.0,42.22,19,0.0,0.4737,2920,
116,12136,0.9536,1.0,44.12,15,0.0,0.5333,2922,
117,12152,0.9691,1.0,69.57,16,0.0,0.5625,2930,
118,12184,0.9086,1.0,28.79,19,0.0,0.5263,2946,
119,12200,0.9663,1.0,40.0,10,0.0,0.6,2952,
120,12248,0.9297,1.0,33.33,17,0.0,0.2941,2970,
121,12344,0.9634,1.0,59.26,16,0.0,0.4375,3023,
122,12424,0.9536,1.0,41.18,14,0.0,0.5,3066,
123,12432,0.948,1.0,52.63,20,0.0,0.6,3069,
