episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,664,1.1333,1.0,18.07,15,0.0,0.0,95,
2,864,0.8981,1.0,17.59,19,0.0,0.2105,125,
3,1184,0.4419,1.0,18.24,27,0.0,0.1481,170,
4,1448,0.3955,1.0,14.92,27,0.0,0.037,200,
5,2512,-0.4416,1.0,12.74,40,0.0,0.0,338,
6,2536,0.7102,1.0,16.18,22,0.0,0.0,339,
7,2576,-0.4528,1.0,12.42,40,0.0,0.0,345,
8,2624,-0.7113,1.0,13.72,45,0.0,0.0,350,
9,2632,0.4406,1.0,11.31,25,0.0,0.0,351,
10,3352,1.258,1.0,11.76,12,0.0,0.1667,440,
11,3368,0.2175,1.0,10.26,28,0.0,0.0,440,
12,4128,-1.8256,1.0,12.02,62,0.0,0.0484,537,
13,4144,0.3645,1.0,13.24,27,0.0,0.1111,540,
14,4592,0.9834,1.0,10.32,16,0.0,0.1875,567,
15,4704,0.4773,1.0,8.65,23,0.0,0.1304,577,
16,4872,-1.7883,1.0,11.6,61,0.0,0.0328,594,
17,5520,-0.4577,1.0,10.77,39,0.0,0.0769,660,
18,5632,-0.8259,1.0,12.27,46,0.0,0.0652,672,
19,5632,1.3178,1.0,11.58,11,0.0,0.2727,672,
20,5648,0.9855,1.0,14.41,17,0.0,0.1765,674,
21,5800,1.1391,1.0,8.61,13,0.0,0.1538,686,
22,8248,-1.3064,1.0,8.03,49,0.0,0.0204,873,
23,8488,-1.165,1.0,8.81,48,0.0,0.0625,888,
24,8888,0.1594,1.0,5.94,25,0.0,0.24,907,
25,9272,-1.35,0.0,5.77,37,0.0,0.0541,920,
26,9624,-0.1503,1.0,5.81,29,0.0,0.1724,942,
27,10744,0.6127,1.0,6.09,19,0.0,0.1579,997,
28,10760,-1.2,0.0,5.3,34,0.0,0.2059,998,
29,10776,-1.6,0.0,6.55,42,0.0,0.2381,999,
30,10928,-2.2,0.0,8.42,54,0.0,0.2037,1006,
31,11736,1.6094,1.0,4.95,5,0.0,0.2,1041,
32,12552,0.2248,1.0,5.85,24,0.0,0.0417,1078,
33,13616,-1.15,0.0,6.71,43,0.0,0.1395,1128,
34,14016,-1.0,0.0,4.68,30,0.0,0.1667,1150,
35,14712,0.007,1.0,3.46,22,0.0,0.0909,1180,
36,14944,0.6375,1.0,3.99,16,0.0,0.1875,1190,
37,14960,0.8281,1.0,4.98,15,0.0,0.2,1190,
38,15872,-1.2,0.0,5.3,34,0.0,0.1176,1218,
39,15888,-0.4,0.0,2.81,18,0.0,0.0,1218,
40,15904,-1.0,0.0,4.68,30,0.0,0.0667,1218,
41,17096,0.9823,1.0,4.03,12,0.0,0.3333,1263,
42,17192,1.4194,1.0,4.24,7,0.0,0.2857,1269,
43,17248,0.8992,1.0,4.9,14,0.0,0.2143,1272,
44,17704,0.4531,1.0,3.9,18,0.0,0.1667,1284,
45,17824,1.2611,1.0,3.31,8,0.0,0.125,1288,
46,18744,0.1,0.0,2.81,18,0.0,0.2222,1311,
47,20008,0.5613,1.0,1.74,11,0.0,0.0,1349,
48,20632,0.6367,1.0,4.64,17,0.0,0.2353,1363,
49,21032,0.15,0.0,2.65,17,0.0,0.0588,1371,
50,21984,1.6341,1.0,3.36,4,0.0,0.5,1401,
51,22224,-0.85,0.0,4.21,27,0.0,0.1481,1412,
52,22320,-0.45,0.0,2.96,19,0.0,0.2632,1415,
53,22376,0.25,0.0,2.34,15,0.0,0.2,1417,
54,22880,0.3627,1.0,2.37,15,0.0,0.0,1435,
55,22904,0.9923,1.0,2.76,10,0.0,0.1,1436,
56,23440,1.0955,1.0,7.14,13,0.0,0.3077,1456,
57,23872,0.1,0.0,1.25,8,0.0,0.375,1463,
58,23952,1.3645,1.0,3.43,7,0.0,0.0,1466,
59,24096,0.5925,1.0,3.7,16,0.0,0.1875,1473,
60,25400,1.5722,1.0,2.45,4,0.0,0.5,1511,
61,25672,0.9106,1.0,3.44,12,0.0,0.0833,1518,
62,26616,1.5377,1.0,3.29,5,0.0,0.4,1551,
63,26720,0.4878,1.0,2.76,15,0.0,0.1333,1554,
64,27224,0.7362,1.0,2.54,12,0.0,0.1667,1582,
65,27352,-0.5,0.0,3.12,20,0.0,0.1,1593,
66,27536,0.1073,1.0,5.46,25,0.0,0.12,1606,
67,27752,1.4517,1.0,4.93,7,0.0,0.0,1615,
68,28032,-0.7,0.0,3.74,24,0.0,0.25,1632,
69,28048,1.7114,1.0,6.25,4,0.0,0.0,1632,
70,28560,1.9086,1.0,0.0,0,0.0,,1649,70
71,28904,0.1675,1.0,10.62,29,0.0,0.1379,1660,
72,29080,-0.4,0.0,2.81,18,0.0,0.0,1666,
73,30088,-0.0748,1.0,4.71,26,0.0,0.0769,1689,
74,30248,1.1547,1.0,5.21,11,0.0,0.0909,1699,
