episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,928,0.6969,1.0,12.07,14,0.0,0.0,96,
2,1432,0.5383,1.0,11.73,21,0.0,0.0,155,
3,2200,0.5978,1.0,11.32,18,0.0,0.0556,241,
4,2328,0.2408,1.0,12.03,35,0.0,0.0,254,
5,2568,0.2486,1.0,9.35,30,0.0,0.0333,278,
6,2664,0.6048,1.0,11.69,18,0.0,0.1111,293,
7,3960,-0.2961,0.0,12.12,60,0.0,0.1333,472,
8,3984,-0.4203,0.0,14.46,72,0.0,0.125,477,
9,4048,0.4891,1.0,9.77,21,0.0,0.2381,481,
10,4200,0.4545,1.0,12.75,26,0.0,0.0769,499,
11,4648,0.2527,1.0,16.13,40,0.0,0.025,561,
12,5096,0.5859,1.0,15.83,22,0.0,0.0,632,
13,5120,-0.74,0.0,11.56,74,0.0,0.0541,634,
14,5120,-0.87,0.0,13.59,87,0.0,0.092,634,
15,5128,0.5916,1.0,16.3,22,0.0,0.0,636,
16,5736,0.7131,1.0,23.38,18,0.0,0.0556,724,
17,5992,0.3564,1.0,14.73,33,0.0,0.0606,775,
18,6184,0.6258,1.0,14.39,19,0.0,0.0526,810,
19,6368,0.522,1.0,16.67,26,0.0,0.0385,845,
20,6392,0.4736,1.0,18.52,30,0.0,0.0667,849,
21,6448,0.355,1.0,14.67,33,0.0,0.0,857,
22,6488,-0.4123,0.0,12.31,66,0.0,0.0909,867,
23,6768,-0.0322,0.0,15.38,54,0.0,0.037,928,
24,6904,0.6111,1.0,20.18,23,0.0,0.0435,960,
25,7080,0.4852,1.0,16.67,28,0.0,0.0357,992,
26,7192,0.6866,1.0,16.5,17,0.0,0.0,1008,
27,7232,0.7698,1.0,25.86,15,0.0,0.2,1024,
28,7272,0.5602,1.0,18.38,25,0.0,0.08,1036,
29,7304,0.6011,1.0,21.05,24,0.0,0.1667,1044,
30,7576,0.5431,1.0,18.44,26,0.0,0.0769,1091,
31,7600,0.73,1.0,27.69,18,0.0,0.2222,1098,
32,7920,0.6831,1.0,27.27,21,0.0,0.2857,1174,
33,7952,0.6248,1.0,27.78,25,0.0,0.12,1182,
34,8048,0.2672,1.0,23.59,46,0.0,0.1739,1199,
35,8064,0.5475,1.0,17.24,25,0.0,0.04,1204,
36,8208,0.5528,1.0,21.26,27,0.0,0.3704,1236,
37,8384,0.5159,1.0,20.86,29,0.0,0.069,1269,
38,8392,0.7741,1.0,27.27,15,0.0,0.2667,1270,
39,8544,0.5513,1.0,23.14,28,0.0,0.0714,1313,
40,8584,0.8453,1.0,19.15,9,0.0,0.1111,1324,
41,8672,0.563,1.0,18.66,25,0.0,0.24,1350,
