episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,1768,1.6892,1.0,10.86,24,0.0,0.1667,211,
2,2136,1.6245,1.0,13.48,36,0.0,0.0556,265,
3,3040,1.4656,1.0,13.95,53,0.0,0.1698,378,
4,3296,1.4206,1.0,16.26,67,0.0,0.1343,420,
5,3376,1.4066,1.0,13.98,59,0.0,0.1186,434,
6,3592,1.3686,1.0,13.81,62,0.0,0.0645,471,
7,3912,1.8931,1.0,23.38,18,0.0,0.0,540,
8,3928,1.3095,1.0,11.2,55,0.0,0.1455,543,
9,3952,1.6822,1.0,13.66,31,0.0,0.0323,550,
10,4296,1.7806,1.0,19.11,30,0.0,0.0333,612,
11,4632,1.7806,1.0,17.2,27,0.0,0.037,676,
12,4640,1.8172,1.0,23.66,31,0.0,0.0645,677,
13,4736,1.8636,1.0,21.43,21,0.0,0.0,696,
14,4920,1.827,1.0,20.16,25,0.0,0.04,726,
15,5072,1.7975,1.0,17.93,26,0.0,0.0,746,
16,5120,1.0,0.0,13.12,84,0.0,0.0833,752,
17,5368,1.8903,1.0,24.05,19,0.0,0.0526,818,
18,5368,1.9227,1.0,17.86,10,0.0,0.1,818,
19,5424,1.8636,1.0,26.53,26,0.0,0.0385,833,
20,5528,1.3405,1.0,14.68,69,0.0,0.029,857,
21,5528,1.9297,1.0,23.53,12,0.0,0.0,857,
22,5648,1.9002,1.0,25.0,18,0.0,0.0556,893,
23,5720,1.7511,1.0,17.98,32,0.0,0.0,915,
24,5784,1.9564,1.0,40.62,13,0.0,0.0769,933,
25,5784,1.9381,1.0,24.44,11,0.0,0.0,933,
26,5936,1.7722,1.0,22.09,36,0.0,0.0556,966,
27,6184,1.858,1.0,30.39,31,0.0,0.0323,1039,
28,6312,1.9353,1.0,14.89,7,0.0,0.0,1077,
29,6312,1.8355,1.0,31.36,37,0.0,0.027,1077,
30,6320,1.8959,1.0,34.67,26,0.0,0.0385,1078,
31,6328,1.8819,1.0,31.76,27,0.0,0.037,1080,
32,6448,1.8397,1.0,22.61,26,0.0,0.0,1122,
33,6592,1.8594,1.0,25.74,26,0.0,0.0769,1161,
34,6688,1.9367,1.0,32.61,15,0.0,0.0,1190,
35,6696,1.8411,1.0,26.32,30,0.0,0.0333,1194,
36,6808,1.9142,1.0,30.65,19,0.0,0.0,1225,
37,6824,1.9142,1.0,25.81,16,0.0,0.0,1232,
38,6912,1.9198,1.0,29.31,17,0.0,0.1176,1260,
39,6968,1.8636,1.0,29.59,29,0.0,0.0345,1279,
40,7056,1.9578,1.0,29.03,9,0.0,0.2222,1299,
41,7168,1.9184,1.0,35.59,21,0.0,0.0,1334,
42,7176,1.8495,1.0,35.19,38,0.0,0.0,1335,
43,7256,1.9016,1.0,28.17,20,0.0,0.0,1360,
44,7376,1.9044,1.0,24.64,17,0.0,0.0,1399,
45,7448,1.9325,1.0,28.57,14,0.0,0.0714,1420,
46,7504,1.9578,1.0,22.58,7,0.0,0.0,1438,
47,7608,1.8791,1.0,36.78,32,0.0,0.0,1468,
48,7816,1.9241,1.0,30.91,17,0.0,0.0,1527,
49,7816,1.8889,1.0,32.5,26,0.0,0.0769,1527,
50,7832,1.8847,1.0,31.33,26,0.0,0.0769,1531,
51,7952,1.8284,1.0,30.08,37,0.0,0.0811,1571,
52,8120,1.8833,1.0,30.95,26,0.0,0.0385,1618,
53,8128,1.8917,1.0,23.08,18,0.0,0.0556,1622,
54,8216,1.8945,1.0,23.68,18,0.0,0.0,1652,
55,8280,1.9227,1.0,26.79,15,0.0,0.0667,1667,
56,8312,1.9142,1.0,30.65,19,0.0,0.0,1678,
57,8352,1.9072,1.0,34.33,23,0.0,0.0,1693,
58,8368,1.9592,1.0,46.67,14,0.0,0.0714,1698,
59,8424,1.9761,1.0,38.89,7,0.0,0.0,1715,
60,8536,1.8987,1.0,28.77,21,0.0,0.0476,1751,
61,8560,1.9241,1.0,36.36,20,0.0,0.05,1759,
62,8672,1.9578,1.0,45.16,14,0.0,0.0,1803,
63,8696,1.6316,1.0,29.66,78,0.0,0.0,1809,
64,8728,1.9283,1.0,42.31,22,0.0,0.0,1825,
65,8760,1.9058,1.0,36.76,25,0.0,0.04,1837,
66,8800,1.9227,1.0,32.14,18,0.0,0.0556,1850,
67,8952,1.8987,1.0,32.88,24,0.0,0.0,1902,
68,8992,1.9213,1.0,29.82,17,0.0,0.0588,1914,
69,9088,1.9381,1.0,40.0,18,0.0,0.1111,1949,
70,9184,1.8917,1.0,26.92,21,0.0,0.0476,1984,
71,9184,1.9269,1.0,35.85,19,0.0,0.0526,1984,
72,9248,1.9044,1.0,39.13,27,0.0,0.037,2006,
73,9272,1.9184,1.0,25.42,15,0.0,0.0667,2012,
74,9312,1.8889,1.0,36.25,29,0.0,0.0345,2024,
75,9352,1.9381,1.0,44.44,20,0.0,0.05,2044,
76,9424,1.9184,1.0,40.68,24,0.0,0.125,2085,
77,9440,1.9677,1.0,37.5,9,0.0,0.1111,2089,
78,9552,1.9367,1.0,41.3,19,0.0,0.1053,2129,
79,9560,1.9508,1.0,47.22,17,0.0,0.0588,2134,
