episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,144,0.538,1.0,16.67,3,0.0,0.0,10,
2,232,0.339,1.0,13.79,4,0.0,0.0,23,
3,256,0.412,1.0,9.38,3,0.0,0.0,28,
4,272,0.194,1.0,14.71,5,0.0,0.0,32,
5,280,0.285,1.0,11.43,4,0.0,0.0,33,
6,296,0.167,1.0,13.51,5,0.0,0.0,35,
7,416,0.702,1.0,4.35,1,0.0,0.0,48,
8,424,-0.177,0.0,13.21,7,0.0,0.0,48,
9,560,-0.33,0.0,10.0,7,0.0,0.0,63,
10,568,0.503,1.0,5.88,2,0.0,0.0,64,
11,592,0.358,1.0,7.69,3,0.0,0.0,65,
12,608,0.393,1.0,16.67,4,0.0,0.0,67,
13,640,0.077,1.0,10.42,5,0.0,0.0,69,
14,656,-0.567,0.0,15.62,10,0.0,0.0,71,
15,712,0.385,1.0,8.33,3,0.0,0.0,74,
16,848,0.375,1.0,15.38,4,0.0,0.0,88,
17,936,0.295,1.0,6.52,3,0.0,0.0,97,
18,944,-0.447,0.0,8.33,7,0.0,0.0,97,
19,968,0.421,1.0,9.38,3,0.0,0.0,99,
20,1008,0.529,1.0,15.0,3,0.0,0.0,105,
21,1016,0.004,1.0,13.33,6,0.0,0.0,107,
22,1104,0.151,1.0,4.84,3,0.0,0.3333,116,
23,1144,0.484,1.0,12.0,3,0.0,0.6667,118,
24,1208,0.792,1.0,7.69,1,0.0,0.0,126,
25,1248,0.548,1.0,6.9,2,0.0,1.0,131,
26,1288,-0.61,0.0,8.79,8,0.0,0.375,137,
27,1344,-0.014,0.0,12.77,6,0.0,0.1667,146,
28,1384,0.656,1.0,11.76,2,0.0,0.5,152,
29,1384,0.339,1.0,13.33,4,0.0,0.75,152,
30,1400,-1.3,0.0,13.86,14,0.0,0.2857,155,
31,1424,0.06,1.0,6.56,4,0.0,0.25,156,
32,1432,0.347,1.0,27.78,5,0.0,0.8,157,
33,1536,0.04,1.0,14.63,6,0.0,0.5,170,
34,1560,0.511,1.0,13.64,3,0.0,0.6667,173,
35,1576,0.438,1.0,21.05,4,0.0,0.75,176,
36,1608,0.828,1.0,11.11,1,0.0,1.0,179,
