episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,864,1.8481,1.0,12.04,13,0.0,0.0769,95,
2,1832,1.678,1.0,11.79,27,0.0,0.0,205,
3,1856,1.6738,1.0,11.64,27,0.0,0.037,207,
4,1992,1.6498,1.0,12.05,30,0.0,0.1,228,
5,2272,1.6006,1.0,9.86,28,0.0,0.1429,271,
6,2488,1.5627,1.0,12.22,38,0.0,0.0263,291,
7,2632,1.5373,1.0,13.07,43,0.0,0.093,309,
8,3096,1.8073,1.0,10.87,15,0.0,0.3333,365,
9,3440,1.7188,1.0,16.42,33,0.0,0.0909,431,
10,3576,1.5247,1.0,12.98,44,0.0,0.1364,451,
11,3736,1.7441,1.0,15.85,29,0.0,0.0345,476,
12,3904,1.8594,1.0,17.82,18,0.0,0.0556,502,
13,4016,1.6217,1.0,12.59,34,0.0,0.0588,517,
14,4224,1.2575,1.0,13.45,71,0.0,0.0986,553,
15,4360,1.8397,1.0,20.87,24,0.0,0.2083,588,
16,4360,1.6977,1.0,14.35,31,0.0,0.1613,588,
17,4376,1.6695,1.0,13.98,33,0.0,0.0303,588,
18,4504,1.9156,1.0,24.59,15,0.0,0.4,613,
19,4928,1.7919,1.0,16.78,25,0.0,0.32,701,
20,5016,1.8059,1.0,18.71,26,0.0,0.3077,717,
21,5064,1.8777,1.0,22.73,20,0.0,0.3,728,
22,5120,1.8931,1.0,19.48,15,0.0,0.4667,746,
23,5168,1.8622,1.0,21.21,21,0.0,0.4286,755,
24,5328,1.9311,1.0,32.0,16,0.0,0.5,794,
25,5432,1.6752,1.0,18.97,44,0.0,0.2727,822,
26,5608,1.782,1.0,21.79,34,0.0,0.2941,856,
27,5648,1.9452,1.0,27.5,11,0.0,0.4545,864,
28,5776,1.8762,1.0,20.22,18,0.0,0.6111,885,
29,5848,1.8552,1.0,24.04,25,0.0,0.36,905,
30,6104,1.8833,1.0,28.57,24,0.0,0.4583,975,
31,6200,1.6541,1.0,21.46,53,0.0,0.4528,1008,
32,6288,1.8889,1.0,26.25,21,0.0,0.619,1034,
