episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,1768,0.4892,1.0,10.86,24,0.0,0.1667,207,
2,2104,-0.0198,0.0,12.55,33,0.0,0.0606,255,
3,2808,-1.0936,0.0,14.81,52,0.0,0.1731,330,
4,3232,-0.6181,0.0,10.15,41,0.0,0.1707,380,
5,3376,-1.3434,0.0,13.03,55,0.0,0.1273,390,
6,3816,-1.7208,0.0,12.79,61,0.0,0.1475,435,
7,4352,1.1298,1.0,11.48,14,0.0,0.0714,500,
8,4408,0.4702,1.0,12.5,25,0.0,0.08,506,
9,4536,-0.1261,0.0,11.18,34,0.0,0.0294,511,
10,4656,1.3037,1.0,10.48,11,0.0,0.3636,524,
11,5072,0.628,1.0,9.13,21,0.0,0.381,557,
12,5120,-2.55,0.0,11.09,71,0.0,0.1127,561,
13,5120,-2.75,0.0,10.16,65,0.0,0.1077,561,
14,6720,-1.5191,0.0,8.56,53,0.0,0.0755,676,
15,7200,0.3331,1.0,7.21,24,0.0,0.125,718,
16,7288,0.1703,1.0,10.7,29,0.0,0.0,721,
17,7528,0.4281,1.0,7.64,23,0.0,0.0,734,
18,7696,0.2636,1.0,5.5,23,0.0,0.0,749,
19,8928,-0.3764,0.0,7.05,34,0.0,0.0882,807,
20,9408,-0.3839,0.0,5.22,31,0.0,0.0968,837,
21,9536,-1.2,0.0,5.3,34,0.0,0.0294,840,
22,9976,0.7289,1.0,4.76,16,0.0,0.0625,857,
23,10840,0.3987,1.0,5.34,21,0.0,0.0476,887,
24,11848,-0.8,0.0,4.06,26,0.0,0.0385,928,
25,11856,1.0936,1.0,3.45,10,0.0,0.2,928,
26,11928,-0.5297,0.0,5.75,34,0.0,0.0588,930,
27,12256,-0.2297,0.0,4.74,28,0.0,0.1429,940,
28,14056,-0.4,0.0,2.81,18,0.0,0.0556,981,
29,14536,0.2,1.0,2.5,16,0.0,0.3125,986,
30,15104,-0.8,0.0,4.06,26,0.0,0.0769,989,
31,15968,-0.15,0.0,2.03,13,0.0,0.0,992,
32,16976,0.15,1.0,1.09,7,0.0,0.0,992,
33,16984,0.15,1.0,1.09,7,0.0,0.1429,992,
34,17056,0.25,1.0,0.78,5,0.0,0.2,992,
35,17384,0.25,1.0,0.78,5,0.0,0.2,993,
36,17560,1.5697,1.0,0.0,0,0.0,,993,36
37,19184,-0.1,0.0,0.31,2,0.0,0.0,1011,
38,19664,0.45,1.0,0.16,1,0.0,0.0,1016,
39,20328,1.3262,1.0,0.49,2,0.0,0.0,1022,
40,21096,0.25,1.0,0.78,5,0.0,0.0,1024,
41,22104,0.3,1.0,0.62,4,0.0,0.0,1026,
42,22112,0.0,1.0,1.56,10,0.0,0.2,1026,
43,22512,0.35,1.0,0.47,3,0.0,0.3333,1026,
44,22688,0.7,1.0,0.94,6,0.0,0.1667,1027,
45,24312,0.4,1.0,0.31,2,0.0,0.0,1030,
46,24792,0.35,1.0,0.47,3,0.0,0.0,1032,
47,25456,0.45,1.0,0.16,1,0.0,0.0,1034,
48,26224,0.45,1.0,0.16,1,0.0,0.0,1034,
49,27232,0.45,1.0,0.16,1,0.0,0.0,1035,
50,27240,0.85,1.0,0.47,3,0.0,0.0,1035,
51,27640,0.5,1.0,0.0,0,0.0,,1035,
52,27816,0.5,1.0,0.0,0,0.0,,1035,
53,29440,0.5,1.0,0.0,0,0.0,,1035,
54,29920,0.45,1.0,0.16,1,0.0,0.0,1036,
55,30584,0.0,0.0,0.0,0,0.0,,1036,
56,31352,0.5,1.0,0.0,0,0.0,,1036,
57,32360,0.45,1.0,0.16,1,0.0,0.0,1036,
58,32368,0.5,1.0,0.0,0,0.0,,1036,
59,32768,0.5,1.0,0.0,0,0.0,,1036,
60,32888,1.4797,1.0,0.0,0,0.0,,1036,
61,32944,0.5,1.0,0.0,0,0.0,,1036,
62,34568,0.5,1.0,0.0,0,0.0,,1036,
63,35712,0.5,1.0,0.0,0,0.0,,1036,
64,36480,0.5,1.0,0.0,0,0.0,,1037,
65,36632,1.3222,1.0,0.0,0,0.0,,1037,
66,37488,0.5,1.0,0.0,0,0.0,,1038,
67,37496,0.5,1.0,0.0,0,0.0,,1038,
68,38016,1.0,1.0,0.0,0,0.0,,1038,
69,38072,0.5,1.0,0.0,0,0.0,,1038,
70,39696,0.95,1.0,0.16,1,0.0,0.0,1038,
71,40840,0.5,1.0,0.0,0,0.0,,1039,
72,41608,1.0,1.0,0.0,0,0.0,,1039,
73,41760,0.45,1.0,0.16,1,0.0,0.0,1039,
74,42616,1.0,1.0,0.0,0,0.0,,1039,
75,42624,0.5,1.0,0.0,0,0.0,,1039,
76,43144,0.95,1.0,0.16,1,0.0,0.0,1039,
77,43200,1.0,1.0,0.0,0,0.0,,1039,
78,44824,0.5,1.0,0.0,0,0.0,,1039,
79,45968,1.0,1.0,0.0,0,0.0,,1040,
80,46736,0.5,1.0,0.0,0,0.0,,1040,
81,46888,1.0,1.0,0.0,0,0.0,,1040,
82,47744,0.5,1.0,0.0,0,0.0,,1041,
83,47752,0.5,1.0,0.0,0,0.0,,1041,
84,48272,0.0,0.0,0.0,0,0.0,,1041,
85,48328,0.5,1.0,0.0,0,0.0,,1041,
86,49544,1.685,1.0,0.0,0,0.0,,1042,
87,49752,1.498,1.0,0.0,0,0.0,,1042,
88,49952,0.45,1.0,0.16,1,0.0,0.0,1042,
89,50544,1.6119,1.0,0.0,0,0.0,,1042,
90,51096,0.95,1.0,0.16,1,0.0,0.0,1042,
91,51864,0.95,1.0,0.16,1,0.0,0.0,1044,
92,52880,0.5,1.0,0.0,0,0.0,,1046,
93,53400,0.5,1.0,0.0,0,0.0,,1046,
94,54672,0.45,1.0,0.16,1,0.0,0.0,1047,
95,54880,1.0,1.0,0.0,0,0.0,,1047,
96,55080,0.45,1.0,0.16,1,0.0,0.0,1047,
97,55672,0.95,1.0,0.16,1,0.0,0.0,1047,
98,56224,0.4,1.0,0.31,2,0.0,0.0,1047,
99,56992,1.0,1.0,0.0,0,0.0,,1047,
100,58008,0.5,1.0,0.0,0,0.0,,1048,
101,58528,1.0,1.0,0.0,0,0.0,,1048,
102,59800,1.0,1.0,0.0,0,0.0,,1048,
103,60008,1.0,1.0,0.0,0,0.0,,1048,
104,60208,1.0,1.0,0.0,0,0.0,,1048,
105,60800,0.5,1.0,0.0,0,0.0,,1048,
106,61352,0.45,1.0,0.16,1,0.0,0.0,1048,
107,62120,1.0,1.0,0.0,0,0.0,,1048,
108,63136,0.95,1.0,0.16,1,0.0,0.0,1049,
109,63656,1.0,1.0,0.0,0,0.0,,1050,
110,64144,1.3095,1.0,0.0,0,0.0,,1050,
111,64928,0.5,1.0,0.0,0,0.0,,1051,
112,65136,1.0,1.0,0.0,0,0.0,,1051,
113,65928,0.5,1.0,0.0,0,0.0,,1052,
114,66480,1.0,1.0,0.0,0,0.0,,1053,
115,67248,0.5,1.0,0.0,0,0.0,,1054,
116,68152,1.3847,1.0,0.25,1,0.0,0.0,1055,
117,68264,0.9,1.0,0.31,2,0.0,0.0,1055,
118,68784,0.95,1.0,0.16,1,0.0,0.0,1055,
119,69272,1.0,1.0,0.0,0,0.0,,1055,
120,69872,1.3081,1.0,0.0,0,0.0,,1055,
121,70264,0.4,1.0,0.31,2,0.0,0.0,1055,
122,71352,1.145,1.0,0.0,0,0.0,,1055,
123,72376,1.0,1.0,0.0,0,0.0,,1055,
124,73280,1.0,1.0,0.0,0,0.0,,1055,
125,73392,1.0,1.0,0.0,0,0.0,,1055,
126,73912,0.5,1.0,0.0,0,0.0,,1056,
127,74400,0.5,1.0,0.0,0,0.0,,1056,
128,75000,-0.05,0.0,0.16,1,0.0,0.0,1058,
129,75392,0.45,1.0,0.16,1,0.0,0.0,1058,
130,75560,1.3917,1.0,0.25,1,0.0,0.0,1058,
131,76480,1.0,1.0,0.0,0,0.0,,1060,
132,78408,0.5,1.0,0.0,0,0.0,,1060,
133,78520,0.5,1.0,0.0,0,0.0,,1060,
134,79040,0.4,1.0,0.31,2,0.0,0.0,1060,
135,79104,1.3489,1.0,0.0,0,0.0,,1060,
136,79528,0.5,1.0,0.0,0,0.0,,1060,
137,80128,0.5,1.0,0.0,0,0.0,,1060,
138,80688,0.5,1.0,0.0,0,0.0,,1060,
139,81608,0.5,1.0,0.0,0,0.0,,1060,
140,82160,1.7427,1.0,0.0,0,0.0,,1061,
141,83536,0.5,1.0,0.0,0,0.0,,1061,
142,83648,0.5,1.0,0.0,0,0.0,,1061,
143,83696,1.3742,1.0,0.0,0,0.0,,1061,
144,84168,0.5,1.0,0.0,0,0.0,,1061,
145,84232,0.5,1.0,0.0,0,0.0,,1061,
146,84656,0.95,1.0,0.16,1,0.0,0.0,1061,
147,85168,1.3756,1.0,0.0,0,0.0,,1061,
148,85384,1.6766,1.0,0.0,0,0.0,,1061,
149,87032,1.498,1.0,0.0,0,0.0,,1063,
150,87288,0.45,1.0,0.16,1,0.0,0.0,1063,
151,87688,1.3939,1.0,0.0,0,0.0,,1063,
152,88776,1.0,1.0,0.0,0,0.0,,1064,
153,88824,0.95,1.0,0.16,1,0.0,0.0,1064,
