episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,928,-0.5631,0.0,12.07,14,0.0,0.0,96,
2,1432,-1.3517,0.0,11.73,21,0.0,0.2857,154,
3,1568,-1.5756,0.0,11.73,23,0.0,0.1739,170,
4,2568,-2.4514,0.0,9.35,30,0.0,0.1333,267,
5,2680,-1.018,0.0,11.54,18,0.0,0.2222,282,
6,3336,-0.9094,0.0,7.24,16,0.0,0.0625,347,
7,3856,-0.9053,0.0,11.56,17,0.0,0.0,381,
8,3864,-4.9792,0.0,10.97,53,0.0,0.1132,382,
9,5120,-5.1,0.0,7.97,51,0.0,0.0784,445,
10,5120,-5.8,0.0,9.06,58,0.0,0.1207,445,
11,5120,-6.0,0.0,9.38,60,0.0,0.0667,445,
12,5192,-4.0481,0.0,8.07,43,0.0,0.093,447,
13,7696,-2.7,0.0,4.21,27,0.0,0.0741,488,
14,8464,-1.0,0.0,1.56,10,0.0,0.0,491,
15,8984,-1.4,0.0,2.18,14,0.0,0.0,492,
16,8992,-1.3,0.0,2.03,13,0.0,0.0,492,
17,10248,-0.5,0.0,0.78,5,0.0,0.0,494,
18,10248,-0.6,0.0,0.94,6,0.0,0.0,494,
19,10248,-0.9,0.0,1.4,9,0.0,0.0,494,
20,10320,-0.5,0.0,0.78,5,0.0,0.0,494,
21,12736,0.4641,1.0,0.32,1,0.0,0.0,496,
22,12824,0.0,0.0,0.0,0,0.0,,496,
23,13592,0.0,0.0,0.0,0,0.0,,496,
24,14112,-0.1,0.0,0.16,1,0.0,0.0,497,
25,14120,0.0,0.0,0.0,0,0.0,,497,
26,15376,-0.1,0.0,0.16,1,0.0,0.0,497,
27,15376,-0.1,0.0,0.16,1,0.0,0.0,497,
28,15448,0.0,0.0,0.0,0,0.0,,497,
29,17864,0.0,0.0,0.0,0,0.0,,499,
30,17952,0.0,0.0,0.0,0,0.0,,499,
31,18624,0.8678,1.0,0.0,0,0.0,,499,31
32,18720,-0.1,0.0,0.16,1,0.0,1.0,499,
33,19240,-0.1,0.0,0.16,1,0.0,0.0,499,
34,19248,0.0,0.0,0.0,0,0.0,,499,
35,20504,0.0,0.0,0.0,0,0.0,,499,
36,20504,0.0,0.0,0.0,0,0.0,,499,
37,20576,0.0,0.0,0.0,0,0.0,,499,
38,23080,0.0,0.0,0.0,0,0.0,,500,
39,23752,0.0,0.0,0.0,0,0.0,,501,
40,23848,0.0,0.0,0.0,0,0.0,,501,
41,24368,-0.1,0.0,0.16,1,0.0,0.0,502,
42,24376,0.0,0.0,0.0,0,0.0,,502,
43,25632,-0.1,0.0,0.16,1,0.0,0.0,502,
44,25632,0.0,0.0,0.0,0,0.0,,502,
45,25704,0.0,0.0,0.0,0,0.0,,502,
46,28208,0.0,0.0,0.0,0,0.0,,504,
47,28880,-0.2,0.0,0.31,2,0.0,0.0,504,
48,28976,0.0,0.0,0.0,0,0.0,,504,
49,29496,0.0,0.0,0.0,0,0.0,,504,
50,29504,0.0,0.0,0.0,0,0.0,,504,
51,30760,0.0,0.0,0.0,0,0.0,,504,
52,30760,-0.1,0.0,0.16,1,0.0,0.0,504,
53,30832,0.0,0.0,0.0,0,0.0,,504,
54,33160,0.2491,1.0,0.0,0,0.0,,504,
55,33336,0.0,0.0,0.0,0,0.0,,504,
56,34104,0.0,0.0,0.0,0,0.0,,504,
57,34624,0.0,0.0,0.0,0,0.0,,504,
58,34632,0.0,0.0,0.0,0,0.0,,504,
59,35888,0.0,0.0,0.0,0,0.0,,504,
60,35888,0.0,0.0,0.0,0,0.0,,504,
61,35960,0.0,0.0,0.0,0,0.0,,504,
62,38288,0.0,0.0,0.0,0,0.0,,506,
63,38464,0.0,0.0,0.0,0,0.0,,506,
64,39232,0.0,0.0,0.0,0,0.0,,506,
65,39656,0.7919,1.0,0.0,0,0.0,,506,
66,39752,0.0,0.0,0.0,0,0.0,,506,
67,39760,0.0,0.0,0.0,0,0.0,,506,
68,41016,0.0,0.0,0.0,0,0.0,,506,
69,41016,0.0,0.0,0.0,0,0.0,,506,
70,41088,-0.2,0.0,0.31,2,0.0,0.0,506,
71,43416,0.0,0.0,0.0,0,0.0,,506,
72,44112,0.4572,1.0,0.0,0,0.0,,506,
73,44360,0.0,0.0,0.0,0,0.0,,506,
74,44408,0.1844,1.0,0.0,0,0.0,,506,
75,44784,0.0,0.0,0.0,0,0.0,,506,
76,44880,0.0,0.0,0.0,0,0.0,,506,
77,46144,0.0,0.0,0.0,0,0.0,,506,
78,46216,0.0,0.0,0.0,0,0.0,,506,
79,46296,0.7525,1.0,0.0,0,0.0,,506,
80,48024,0.3573,1.0,0.0,0,0.0,,506,
81,48544,0.0,0.0,0.0,0,0.0,,506,
