episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,1136,1.8003,1.0,17.61,25,0.0,0.16,129,
2,1168,1.7947,1.0,8.22,12,0.0,0.25,135,
3,2008,1.647,1.0,13.55,34,0.0,0.1471,237,
4,2464,1.5669,1.0,10.39,32,0.0,0.0,310,
5,2520,1.7581,1.0,12.14,21,0.0,0.0476,322,
6,3120,1.4516,1.0,13.33,52,0.0,0.2115,415,
7,3176,1.6484,1.0,16.73,42,0.0,0.0952,429,
8,3328,1.415,1.0,13.22,55,0.0,0.1636,451,
9,3456,1.8369,1.0,15.38,18,0.0,0.0556,473,
10,3488,1.3869,1.0,12.61,55,0.0,0.1273,479,
11,3656,1.917,1.0,16.67,10,0.0,0.1,507,
12,3712,1.3475,1.0,15.09,70,0.0,0.2143,518,
13,4152,1.7047,1.0,17.54,37,0.0,0.1351,594,
14,4184,1.6189,1.0,17.65,48,0.0,0.0833,599,
15,4528,1.7905,1.0,19.33,29,0.0,0.3103,671,
16,4608,1.8439,1.0,25.0,28,0.0,0.3214,695,
17,4712,1.7862,1.0,18.95,29,0.0,0.3448,716,
18,4760,1.7722,1.0,15.34,25,0.0,0.28,720,
19,4856,1.8833,1.0,23.81,20,0.0,0.45,750,
20,4880,1.8734,1.0,26.37,24,0.0,0.5417,757,
21,4880,1.7862,1.0,13.73,21,0.0,0.1905,757,
22,5104,1.6527,1.0,22.18,55,0.0,0.1455,801,
23,5200,1.8833,1.0,25.0,21,0.0,0.4286,826,
24,5352,1.9184,1.0,20.34,12,0.0,0.5,874,
25,5360,1.8692,1.0,25.53,24,0.0,0.375,878,
26,5472,1.8973,1.0,28.38,21,0.0,0.381,902,
27,5696,1.8369,1.0,29.06,34,0.0,0.4118,960,
28,5824,1.9198,1.0,25.86,15,0.0,0.4667,988,
29,5912,1.8158,1.0,18.18,24,0.0,0.25,1006,
30,5976,1.8917,1.0,30.77,24,0.0,0.25,1019,
31,5976,1.9128,1.0,22.22,14,0.0,0.3571,1019,
32,6072,1.7623,1.0,22.35,38,0.0,0.3421,1043,
33,6168,1.9677,1.0,45.83,11,0.0,0.6364,1065,
34,6336,1.9114,1.0,23.44,15,0.0,0.4,1105,
35,6368,1.9325,1.0,30.61,15,0.0,0.4667,1113,
36,6480,1.8636,1.0,18.37,18,0.0,0.2778,1152,
37,6504,1.9423,1.0,35.71,15,0.0,0.5333,1160,
38,6800,1.8734,1.0,25.27,23,0.0,0.4783,1241,
39,6944,1.9198,1.0,29.31,17,0.0,0.5882,1287,
40,6960,1.8973,1.0,27.03,20,0.0,0.5,1291,
41,6968,1.9198,1.0,34.48,20,0.0,0.4,1294,
42,7000,1.8102,1.0,29.41,40,0.0,0.3,1307,
43,7048,1.6766,1.0,22.08,51,0.0,0.2941,1319,
44,7152,1.9648,1.0,46.15,12,0.0,0.3333,1350,
45,7208,1.9648,1.0,46.15,12,0.0,0.5833,1376,
46,7312,1.955,1.0,36.36,12,0.0,0.3333,1417,
47,7344,1.9058,1.0,36.76,25,0.0,0.48,1429,
48,7472,1.9452,1.0,37.5,15,0.0,0.5333,1469,
49,7512,1.948,1.0,36.84,14,0.0,0.5714,1482,
50,7576,1.8945,1.0,31.58,24,0.0,0.2917,1505,
51,7656,1.8791,1.0,28.74,25,0.0,0.4,1534,
52,7720,1.7581,1.0,32.37,56,0.0,0.6071,1563,
53,7784,1.9184,1.0,44.07,26,0.0,0.4615,1585,
54,7832,1.9156,1.0,26.23,16,0.0,0.5,1599,
55,7864,1.9395,1.0,43.18,19,0.0,0.5789,1613,
56,7992,1.9423,1.0,38.1,16,0.0,0.4375,1656,
57,8016,1.9494,1.0,40.54,15,0.0,0.4,1665,
58,8200,1.8917,1.0,37.18,29,0.0,0.3793,1728,
59,8216,1.9255,1.0,33.33,18,0.0,0.5,1733,
60,8216,1.9395,1.0,38.64,17,0.0,0.4118,1733,
61,8392,1.9311,1.0,40.0,20,0.0,0.25,1815,
62,8392,1.9353,1.0,42.55,20,0.0,0.5,1815,
63,8448,1.9578,1.0,54.84,17,0.0,0.4118,1834,
64,8512,1.8819,1.0,38.82,33,0.0,0.5455,1865,
65,8528,1.9466,1.0,38.46,15,0.0,0.3333,1874,
66,8632,1.9283,1.0,36.54,19,0.0,0.4211,1907,
67,8704,1.9466,1.0,35.9,14,0.0,0.5714,1931,
68,8728,1.9522,1.0,34.29,12,0.0,0.4167,1935,
69,8792,1.9522,1.0,51.43,18,0.0,0.5,1963,
70,8792,1.7694,1.0,29.7,49,0.0,0.2653,1963,
71,8872,1.917,1.0,35.0,21,0.0,0.4762,2002,
72,8896,1.9677,1.0,54.17,13,0.0,0.5385,2010,
73,8912,1.9803,1.0,60.0,9,0.0,0.4444,2017,
74,8968,1.9592,1.0,40.0,12,0.0,0.5,2039,
75,9024,1.9142,1.0,25.81,16,0.0,0.4375,2053,
76,9048,1.9283,1.0,40.38,21,0.0,0.2857,2063,
77,9144,1.9578,1.0,35.48,11,0.0,0.5455,2110,
78,9224,1.9663,1.0,44.0,11,0.0,0.5455,2141,
79,9280,1.9367,1.0,43.48,20,0.0,0.4,2167,
80,9288,1.9142,1.0,35.48,22,0.0,0.3182,2167,
81,9304,1.9255,1.0,29.63,16,0.0,0.4375,2172,
82,9304,1.9423,1.0,33.33,14,0.0,0.4286,2172,
83,9344,1.9494,1.0,35.14,13,0.0,0.3077,2187,
84,9472,1.9789,1.0,56.25,9,0.0,0.4444,2238,
85,9480,1.9564,1.0,34.38,11,0.0,0.7273,2243,
86,9544,1.9592,1.0,30.0,9,0.0,0.4444,2274,
87,9608,1.9438,1.0,46.34,19,0.0,0.6316,2294,
88,9632,1.9438,1.0,43.9,18,0.0,0.4444,2305,
89,9688,1.9058,1.0,44.12,30,0.0,0.4667,2332,
90,9776,1.9494,1.0,45.95,17,0.0,0.4706,2370,
91,9776,1.9156,1.0,34.43,21,0.0,0.4286,2370,
92,9792,1.9452,1.0,47.5,19,0.0,0.7895,2375,
93,9904,1.9494,1.0,35.14,13,0.0,0.5385,2420,
94,9928,1.9339,1.0,47.92,23,0.0,0.4348,2433,
95,9944,1.9564,1.0,43.75,14,0.0,0.5714,2437,
96,9944,1.9719,1.0,61.9,13,0.0,0.5385,2437,
97,10048,1.9564,1.0,50.0,16,0.0,0.4375,2484,
98,10080,1.9227,1.0,42.86,24,0.0,0.5417,2501,
99,10160,1.9339,1.0,35.42,17,0.0,0.4118,2540,
