episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,944,0.6541,1.0,15.25,18,0.0,0.0,127,
2,1816,0.4708,1.0,9.25,21,1.53864,0.0476,171,
3,3680,0.1231,1.0,5.0,23,0.0,0.1739,184,
4,5120,-0.2,0.0,3.12,20,0.0,0.05,191,
5,5120,-0.21,0.0,3.28,21,0.0,0.0952,191,
6,5120,-0.24,0.0,3.75,24,0.0,0.25,191,
7,5120,-0.25,0.0,3.91,25,0.0,0.12,191,
8,5120,-0.25,0.0,3.91,25,0.0,0.08,191,
9,6072,-0.09,0.0,1.4,9,0.35754,0.2222,191,
10,6944,-0.04,0.0,0.62,4,0.0,1.0,191,
11,8808,-0.02,0.0,0.31,2,0.0,1.0,193,
12,10248,0.0,0.0,0.0,0,0.0,,195,
13,10248,-0.01,0.0,0.16,1,0.0,1.0,195,
14,10248,0.0,0.0,0.0,0,0.0,,195,
15,10248,-0.02,0.0,0.31,2,0.0,0.5,195,
16,10248,0.0,0.0,0.0,0,0.0,,195,
17,11200,0.0,0.0,0.0,0,0.0,,195,
18,12072,0.0,0.0,0.0,0,0.0,,195,
19,13936,0.0,0.0,0.0,0,0.0,,195,
20,15376,0.0,0.0,0.0,0,0.0,,195,
21,15376,0.0,0.0,0.0,0,0.0,,195,
22,15376,0.0,0.0,0.0,0,0.0,,195,
23,15376,0.0,0.0,0.0,0,0.0,,195,
24,15376,0.0,0.0,0.0,0,0.0,,195,
25,16328,0.0,0.0,0.0,0,0.0,,195,
26,17200,0.0,0.0,0.0,0,0.0,,195,
27,19064,0.0,0.0,0.0,0,2.23534,,202,
28,20504,-0.02,0.0,0.31,2,0.0,1.0,205,
29,20504,-0.03,0.0,0.47,3,0.0,0.6667,205,
30,20504,0.0,0.0,0.0,0,0.0,,205,
31,20504,-0.01,0.0,0.16,1,0.0,0.0,205,
32,20504,0.0,0.0,0.0,0,0.0,,205,
33,21456,0.0,0.0,0.0,0,0.0,,205,
34,22328,-0.02,0.0,0.31,2,0.0,0.5,205,
35,24192,-0.02,0.0,0.31,2,0.0,1.0,205,
36,25632,-0.01,0.0,0.16,1,0.00368,1.0,207,
37,25632,0.0,0.0,0.0,0,0.00368,,207,
38,25632,-0.01,0.0,0.16,1,0.00368,1.0,207,
39,25632,0.0,0.0,0.0,0,0.00368,,207,
40,25632,0.0,0.0,0.0,0,0.00368,,207,
41,26584,0.0,0.0,0.0,0,0.00368,,207,
