episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,944,0.7441,1.0,15.25,18,0.0,0.0,127,
2,1208,0.6927,1.0,12.58,19,0.0,0.0,160,
3,1528,0.6314,1.0,10.47,20,0.0,0.0,193,
4,1736,0.5248,1.0,15.67,34,0.0,0.0588,221,
5,1840,0.5116,1.0,14.35,33,0.0,0.0,229,
6,2232,0.7414,1.0,12.5,16,0.0,0.125,283,
7,2312,0.4086,1.0,12.8,37,0.0,0.0811,287,
8,3168,0.1831,1.0,13.13,52,0.0,0.1538,382,
9,4696,-0.1805,0.0,12.1,71,0.0,0.0704,547,
10,6072,-0.32,0.0,9.98,64,0.0,0.1094,650,
11,6656,-0.295,0.0,9.2,59,0.0,0.1356,674,
12,6864,-0.295,0.0,9.2,59,0.0,0.322,687,
13,6960,-0.0806,0.0,9.12,53,0.0,0.283,693,
14,6968,-0.26,0.0,8.11,52,0.0,0.1538,693,
15,7360,-0.225,0.0,7.02,45,0.0,0.1111,710,
16,8296,-0.24,0.0,7.49,48,0.0,0.2708,755,
17,9824,-0.16,0.0,4.99,32,0.0,0.3125,810,
18,11200,-0.11,0.0,3.43,22,0.0,0.2273,879,
19,11776,-0.0736,0.0,5.47,35,0.0,0.2,905,
20,11992,-0.17,0.0,5.3,34,0.0,0.2059,913,
21,12088,-0.18,0.0,5.62,36,0.0,0.3333,916,
22,12096,-0.1,0.0,3.12,20,0.0,0.3,916,
23,12488,-0.12,0.0,3.74,24,0.0,0.375,931,
24,13424,-0.115,0.0,3.59,23,0.0,0.2609,964,
25,14608,0.5837,1.0,3.4,9,0.0,0.0,1012,
26,14952,-0.095,0.0,2.96,19,0.0,0.1053,1026,
27,15320,0.1622,1.0,4.47,23,0.0,0.0,1047,
28,16904,-0.08,0.0,2.5,16,0.0,0.0,1111,
29,16976,0.5052,1.0,5.41,16,0.0,0.0625,1113,
30,17120,-0.085,0.0,2.65,17,0.0,0.0,1115,
31,17216,-0.16,0.0,4.99,32,0.0,0.0625,1119,
32,17224,-0.15,0.0,4.68,30,0.0,0.1667,1119,
33,18552,-0.2,0.0,6.24,40,0.0,0.025,1170,
34,20080,-0.11,0.0,3.43,22,0.0,0.0,1217,
35,20256,0.3652,1.0,4.34,17,0.0,0.0,1225,
36,20448,-0.08,0.0,2.5,16,0.0,0.0,1231,
37,22032,-0.125,0.0,3.9,25,0.0,0.0,1283,
38,22104,-0.13,0.0,4.06,26,0.0,0.0,1286,
39,22344,-0.08,0.0,2.5,16,0.0,0.0,1291,
40,22352,-0.095,0.0,2.96,19,0.0,0.0,1292,
41,23680,-0.13,0.0,4.06,26,0.0,0.0,1332,
42,25208,-0.07,0.0,2.18,14,0.0,0.0,1362,
43,25384,-0.105,0.0,3.28,21,0.0,0.0,1363,
44,25576,-0.065,0.0,2.03,13,0.0,0.0,1365,
45,25752,0.3025,1.0,1.94,9,0.0,0.0,1367,
46,27232,-0.07,0.0,2.18,14,0.0,0.0,1378,
47,27472,-0.055,0.0,1.72,11,0.0,0.0,1379,
48,27480,-0.055,0.0,1.72,11,0.0,0.0,1379,
49,28808,-0.005,0.0,0.16,1,0.0,0.0,1386,
50,30336,-0.02,0.0,0.62,4,0.0,0.0,1394,
51,30512,-0.01,0.0,0.31,2,0.0,0.0,1396,
52,30704,-0.045,0.0,1.4,9,0.0,0.0,1398,
53,30880,-0.015,0.0,0.47,3,0.0,0.0,1398,
54,32360,-0.015,0.0,0.47,3,0.0,0.0,1412,
55,32600,-0.035,0.0,1.09,7,0.0,0.0,1414,
56,32608,-0.025,0.0,0.78,5,0.0,0.0,1414,
