episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,128,10.6,1.0,6.25,1,0.0,0.0,13,
2,184,-3.2,0.0,13.04,3,0.0,0.0,20,
3,336,-5.0,0.0,9.52,4,0.0,0.0,38,
4,384,-5.7,0.0,6.25,3,0.0,0.3333,44,
5,496,-2.3,0.0,14.29,2,0.0,0.0,53,
6,560,-6.6,0.0,17.14,12,0.0,0.1667,62,
7,680,-1.9,0.0,21.74,5,0.0,0.0,74,
8,696,5.7,1.0,15.49,11,0.0,0.0,76,
9,752,5.3,1.0,11.27,8,0.0,0.0,79,
10,760,2.7,1.0,10.53,10,0.0,0.4,79,
11,840,-4.1,0.0,2.86,1,0.0,0.0,90,
12,864,-11.6,0.0,9.26,10,0.0,0.0,93,
13,896,-3.1,0.0,8.0,2,0.0,0.0,97,
14,1056,-4.4,0.0,13.16,5,0.0,0.4,118,
15,1072,-3.4,0.0,19.23,5,0.0,0.0,121,
16,1080,-3.6,0.0,13.33,4,0.0,0.25,122,
17,1112,11.8,1.0,20.0,1,0.0,0.0,125,
18,1168,-1.1,0.0,7.14,1,0.0,0.0,131,
19,1280,0.6,1.0,11.86,14,0.0,0.4286,146,
20,1352,-8.5,0.0,5.41,4,0.0,0.25,154,
21,1352,-8.3,0.0,13.1,11,0.0,0.1818,154,
22,1448,-5.0,0.0,11.9,5,0.0,0.6,170,
23,1464,5.5,1.0,14.08,10,0.0,0.3,171,
24,1488,8.5,1.0,15.0,6,0.0,0.1667,175,
25,1576,-5.9,0.0,12.9,8,0.0,0.25,184,
26,1600,-18.6,0.0,12.0,24,0.0,0.2917,187,
27,1640,-4.3,0.0,11.11,4,0.0,0.0,191,
28,1672,-5.7,0.0,8.16,4,0.0,0.25,198,
29,1776,8.7,1.0,5.56,2,0.0,0.0,204,
30,1824,7.7,1.0,4.26,2,0.0,0.5,212,
31,1832,-2.9,0.0,5.0,1,0.0,0.0,214,
32,2032,-6.7,0.0,14.08,10,0.0,0.4,235,
33,2112,-4.4,0.0,17.14,6,0.0,0.0,247,
34,2176,-5.8,0.0,12.0,6,0.0,0.3333,257,
35,2384,-13.3,0.0,13.18,17,0.0,0.1176,279,
36,2408,2.3,1.0,16.83,17,0.0,0.0588,282,
37,2472,-7.6,0.0,12.35,10,0.0,0.0,287,
38,2480,-1.9,0.0,16.67,2,0.0,0.0,288,
39,2496,0.9,1.0,14.78,17,0.0,0.1176,293,
40,2496,-5.6,0.0,10.42,5,0.0,0.4,293,
41,2512,-10.7,0.0,8.26,9,0.0,0.2222,296,
42,2552,-1.3,0.0,20.0,1,0.0,0.0,300,
43,2592,11.1,1.0,16.67,2,0.0,0.0,306,
44,2592,-3.1,0.0,4.35,1,0.0,0.0,306,
45,2592,-6.2,0.0,3.85,2,0.0,0.0,306,
46,2752,-2.7,0.0,10.0,2,0.0,0.0,324,
47,2800,-1.2,0.0,16.67,1,0.0,0.0,331,
48,2920,6.8,1.0,9.09,5,0.0,0.2,351,
49,2928,-5.0,0.0,14.29,6,0.0,0.5,353,
50,2936,8.1,1.0,11.63,5,0.0,0.0,355,
51,2960,6.3,1.0,19.67,12,0.0,0.1667,358,
52,3048,-6.9,0.0,12.9,8,0.0,0.0,367,
53,3080,5.4,1.0,10.96,8,0.0,0.0,370,
54,3096,-3.5,0.0,16.22,6,0.0,0.0,373,
55,3096,-3.1,0.0,14.29,3,0.0,0.0,373,
56,3160,-1.6,0.0,25.0,2,0.0,0.0,380,
57,3208,-4.1,0.0,6.45,2,0.0,0.0,390,
58,3280,-5.2,0.0,16.28,7,0.0,0.1429,395,
59,3312,-3.4,0.0,22.22,6,0.0,0.3333,401,
60,3336,-3.9,0.0,14.72,24,0.0,0.125,402,
61,3360,10.4,1.0,10.53,2,0.0,0.0,405,
62,3376,-4.5,0.0,13.51,5,0.0,0.6,408,
63,3448,10.9,1.0,14.29,2,0.0,0.5,417,
64,3696,8.3,1.0,22.5,9,0.0,0.1111,455,
65,3760,-5.8,0.0,16.67,10,0.0,0.0,466,
66,3768,-9.9,0.0,12.22,11,0.0,0.2727,469,
67,3800,-2.1,0.0,7.69,1,0.0,0.0,473,
68,3928,-2.8,0.0,25.0,5,0.0,0.0,491,
69,3976,-8.5,0.0,12.99,10,0.0,0.0,495,
70,3992,-7.5,0.0,7.35,5,0.0,0.2,502,
71,4064,-0.7,0.0,18.18,2,0.0,0.0,512,
72,4072,10.5,1.0,22.22,4,0.0,0.5,515,
73,4080,11.2,1.0,27.27,3,0.0,0.0,517,
74,4184,7.6,1.0,14.58,7,0.0,0.1429,538,
75,4424,-5.4,0.0,4.44,2,0.0,0.0,582,
76,4528,-18.7,0.0,16.92,34,0.0,0.1471,597,
77,4560,10.7,1.0,11.76,2,0.0,0.0,605,
78,4568,-18.3,0.0,18.18,32,0.0,0.25,606,
